,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week,Holiday,Weekday,Workingday,WeatherSituation,Temp,ATemp,Humidity,Windspeed
5046,20,20,4,158,2011,3,2,3,0,2,0.0,2.0,1.0,1.0,0.74,0.6818,0.56,0.1343
5047,20,13,3,158,2011,5,1,0,1,4,0.0,2.0,1.0,1.0,0.74,0.6818,0.56,0.1343
5048,20,25,2,158,2011,3,3,0,0,3,0.0,2.0,1.0,1.0,0.74,0.6818,0.56,0.1343
5049,21,20,1,158,2011,4,5,1,1,4,0.0,2.0,1.0,1.0,0.72,0.6818,0.7,0.1343
5050,21,22,2,158,2011,10,2,2,1,1,0.0,2.0,1.0,1.0,0.72,0.6818,0.7,0.1343
5051,21,25,3,158,2011,2,3,1,3,3,0.0,2.0,1.0,1.0,0.72,0.6818,0.7,0.1343
5052,22,20,3,158,2011,1,1,3,0,1,0.0,2.0,1.0,1.0,0.7,0.6515,0.65,0.1343
5053,22,22,1,158,2011,2,2,1,3,1,0.0,2.0,1.0,1.0,0.7,0.6515,0.65,0.1343
5054,22,13,1,158,2011,0,2,4,1,0,0.0,2.0,1.0,1.0,0.7,0.6515,0.65,0.1343
5055,23,13,1,158,2011,1,1,3,0,0,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.1045
5056,23,22,2,158,2011,1,3,3,0,0,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.1045
5057,23,20,1,158,2011,3,1,4,0,1,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.1045
5058,23,25,1,158,2011,0,1,5,1,2,0.0,2.0,1.0,1.0,0.68,0.6364,0.79,0.1045
5059,0,13,1,159,2011,1,2,3,0,0,0.0,3.0,1.0,1.0,0.66,0.5909,0.89,0.1343
5060,0,22,1,159,2011,2,1,3,0,0,0.0,3.0,1.0,1.0,0.66,0.5909,0.89,0.1343
5061,1,13,1,159,2011,1,0,2,0,2,0.0,3.0,1.0,1.0,0.66,0.6061,0.78,0.0
5062,2,13,1,159,2011,1,5,3,1,2,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.0896
5063,6,13,1,159,2011,0,3,3,1,0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.1343
5064,6,22,2,159,2011,0,1,3,0,0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.1343
5065,6,20,1,159,2011,0,1,6,2,0,0.0,3.0,1.0,1.0,0.64,0.5758,0.89,0.1343
5066,7,13,3,159,2011,1,6,3,0,2,0.0,3.0,1.0,1.0,0.66,0.6212,0.74,0.1045
5067,7,22,4,159,2011,2,12,3,0,2,0.0,3.0,1.0,1.0,0.66,0.6212,0.74,0.1045
5068,7,20,1,159,2011,1,9,1,0,1,0.0,3.0,1.0,1.0,0.66,0.6212,0.74,0.1045
5069,7,25,2,159,2011,0,1,2,1,0,0.0,3.0,1.0,1.0,0.66,0.6212,0.74,0.1045
5070,8,13,5,159,2011,3,6,1,1,4,0.0,3.0,1.0,1.0,0.76,0.7121,0.58,0.1642
5071,8,22,3,159,2011,4,3,0,0,5,0.0,3.0,1.0,1.0,0.76,0.7121,0.58,0.1642
5072,8,25,6,159,2011,2,3,1,2,4,0.0,3.0,1.0,1.0,0.76,0.7121,0.58,0.1642
5073,8,20,2,159,2011,1,5,0,4,2,0.0,3.0,1.0,1.0,0.76,0.7121,0.58,0.1642
5074,9,20,1,159,2011,2,3,2,1,3,0.0,3.0,1.0,1.0,0.76,0.7121,0.58,0.1642
5075,9,13,1,159,2011,5,7,1,3,0,0.0,3.0,1.0,1.0,0.76,0.7121,0.58,0.1642
5076,11,25,4,159,2011,0,3,1,2,2,0.0,3.0,1.0,1.0,0.84,0.7576,0.41,0.194
5077,11,13,2,159,2011,0,0,2,1,0,0.0,3.0,1.0,1.0,0.84,0.7576,0.41,0.194
5078,11,22,3,159,2011,0,3,1,1,0,0.0,3.0,1.0,1.0,0.84,0.7576,0.41,0.194
5079,11,20,1,159,2011,0,3,4,2,0,0.0,3.0,1.0,1.0,0.84,0.7576,0.41,0.194
5080,12,25,1,159,2011,4,3,0,2,2,0.0,3.0,1.0,1.0,0.88,0.8182,0.42,0.1343
5081,12,22,2,159,2011,3,5,0,5,1,0.0,3.0,1.0,1.0,0.88,0.8182,0.42,0.1343
5082,12,13,4,159,2011,2,1,2,4,0,0.0,3.0,1.0,1.0,0.88,0.8182,0.42,0.1343
5083,12,20,1,159,2011,1,6,2,0,1,0.0,3.0,1.0,1.0,0.88,0.8182,0.42,0.1343
5084,13,22,4,159,2011,2,1,2,1,2,0.0,3.0,1.0,1.0,0.9,0.8485,0.42,0.0
5085,13,13,1,159,2011,4,0,2,3,1,0.0,3.0,1.0,1.0,0.9,0.8485,0.42,0.0
5086,13,25,1,159,2011,1,0,0,2,3,0.0,3.0,1.0,1.0,0.9,0.8485,0.42,0.0
5087,13,20,1,159,2011,1,5,0,0,1,0.0,3.0,1.0,1.0,0.9,0.8485,0.42,0.0
5088,14,20,3,159,2011,1,0,0,5,5,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2537
5089,14,22,3,159,2011,4,0,1,5,0,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2537
5090,14,13,1,159,2011,1,0,0,4,1,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2537
5091,14,25,3,159,2011,1,0,1,1,0,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2537
5092,15,13,3,159,2011,1,1,1,2,3,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.1642
5093,15,25,2,159,2011,3,0,1,1,1,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.1642
5094,15,22,1,159,2011,3,0,2,3,3,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.1642
5095,16,22,8,159,2011,1,0,0,3,2,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2239
5096,16,25,1,159,2011,2,2,0,1,4,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2239
5097,16,13,1,159,2011,3,0,2,3,4,0.0,3.0,1.0,1.0,0.92,0.8788,0.4,0.2239
5098,17,20,3,159,2011,0,1,1,1,1,0.0,3.0,1.0,1.0,0.92,0.8485,0.35,0.2239
5099,17,13,4,159,2011,1,0,3,1,2,0.0,3.0,1.0,1.0,0.92,0.8485,0.35,0.2239
5100,17,25,7,159,2011,1,1,2,2,3,0.0,3.0,1.0,1.0,0.92,0.8485,0.35,0.2239
5101,17,22,4,159,2011,8,3,2,5,4,0.0,3.0,1.0,1.0,0.92,0.8485,0.35,0.2239
5102,18,20,4,159,2011,3,6,0,2,0,0.0,3.0,1.0,1.0,0.9,0.8182,0.37,0.2239
5103,18,25,9,159,2011,7,5,8,1,2,0.0,3.0,1.0,1.0,0.9,0.8182,0.37,0.2239
5104,18,13,3,159,2011,4,2,2,1,1,0.0,3.0,1.0,1.0,0.9,0.8182,0.37,0.2239
5105,18,22,1,159,2011,4,3,3,1,4,0.0,3.0,1.0,1.0,0.9,0.8182,0.37,0.2239
5106,19,22,5,159,2011,1,0,1,5,3,0.0,3.0,1.0,1.0,0.82,0.803,0.59,0.1343
5107,19,25,3,159,2011,9,3,0,2,3,0.0,3.0,1.0,1.0,0.82,0.803,0.59,0.1343
5108,19,13,6,159,2011,3,1,2,3,1,0.0,3.0,1.0,1.0,0.82,0.803,0.59,0.1343
5109,19,20,2,159,2011,4,1,1,1,4,0.0,3.0,1.0,1.0,0.82,0.803,0.59,0.1343
5110,20,13,2,159,2011,6,0,1,0,1,0.0,3.0,1.0,1.0,0.8,0.7879,0.63,0.1343
5111,20,20,3,159,2011,2,2,2,2,4,0.0,3.0,1.0,1.0,0.8,0.7879,0.63,0.1343
5112,20,22,5,159,2011,5,1,2,1,3,0.0,3.0,1.0,1.0,0.8,0.7879,0.63,0.1343
5113,20,25,7,159,2011,3,2,2,1,1,0.0,3.0,1.0,1.0,0.8,0.7879,0.63,0.1343
5114,21,25,1,159,2011,7,2,4,1,7,0.0,3.0,1.0,1.0,0.8,0.803,0.66,0.1343
5115,21,22,1,159,2011,5,0,2,1,5,0.0,3.0,1.0,1.0,0.8,0.803,0.66,0.1343
5116,21,13,1,159,2011,2,1,1,2,1,0.0,3.0,1.0,1.0,0.8,0.803,0.66,0.1343
5117,22,22,2,159,2011,1,0,3,0,1,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.1642
5118,22,20,2,159,2011,0,1,3,0,1,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.1642
5119,22,25,1,159,2011,1,0,1,1,2,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.1642
5120,23,13,2,159,2011,0,2,2,4,2,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.194
5121,23,20,2,159,2011,2,5,2,2,2,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.194
5122,23,22,1,159,2011,2,3,2,2,2,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.194
5123,1,20,1,160,2011,0,2,1,1,1,0.0,4.0,1.0,1.0,0.74,0.7121,0.79,0.1045
5124,1,22,1,160,2011,0,0,5,0,1,0.0,4.0,1.0,1.0,0.74,0.7121,0.79,0.1045
5125,5,13,1,160,2011,0,6,4,0,2,0.0,4.0,1.0,2.0,0.7,0.6667,0.84,0.0
5126,6,20,1,160,2011,0,0,3,1,0,0.0,4.0,1.0,2.0,0.72,0.7121,0.84,0.0896
5127,6,25,3,160,2011,0,3,1,1,2,0.0,4.0,1.0,2.0,0.72,0.7121,0.84,0.0896
5128,7,22,3,160,2011,0,7,3,3,1,0.0,4.0,1.0,2.0,0.72,0.697,0.79,0.1343
5129,7,20,2,160,2011,1,6,5,4,0,0.0,4.0,1.0,2.0,0.72,0.697,0.79,0.1343
5130,7,13,1,160,2011,0,6,0,1,0,0.0,4.0,1.0,2.0,0.72,0.697,0.79,0.1343
5131,8,25,4,160,2011,0,4,4,2,0,0.0,4.0,1.0,2.0,0.76,0.7273,0.7,0.1045
5132,8,22,8,160,2011,3,9,2,9,0,0.0,4.0,1.0,2.0,0.76,0.7273,0.7,0.1045
5133,8,13,4,160,2011,1,8,3,5,1,0.0,4.0,1.0,2.0,0.76,0.7273,0.7,0.1045
5134,8,20,1,160,2011,2,4,0,2,0,0.0,4.0,1.0,2.0,0.76,0.7273,0.7,0.1045
5135,9,13,3,160,2011,4,10,1,1,0,0.0,4.0,1.0,1.0,0.84,0.7879,0.49,0.0
5136,9,22,3,160,2011,8,2,0,1,1,0.0,4.0,1.0,1.0,0.84,0.7879,0.49,0.0
5137,9,20,1,160,2011,1,4,0,2,1,0.0,4.0,1.0,1.0,0.84,0.7879,0.49,0.0
5138,10,13,1,160,2011,3,6,0,1,1,0.0,4.0,1.0,1.0,0.86,0.8182,0.5,0.2836
5139,10,22,1,160,2011,3,1,1,0,1,0.0,4.0,1.0,1.0,0.86,0.8182,0.5,0.2836
5140,10,20,2,160,2011,1,1,0,0,1,0.0,4.0,1.0,1.0,0.86,0.8182,0.5,0.2836
5141,11,22,2,160,2011,1,6,0,2,0,0.0,4.0,1.0,1.0,0.9,0.8485,0.42,0.2239
5142,11,13,2,160,2011,1,3,1,0,3,0.0,4.0,1.0,1.0,0.9,0.8485,0.42,0.2239
5143,12,13,2,160,2011,2,1,1,0,2,0.0,4.0,1.0,1.0,0.92,0.8485,0.35,0.194
5144,12,25,1,160,2011,0,3,0,0,5,0.0,4.0,1.0,1.0,0.92,0.8485,0.35,0.194
5145,12,20,1,160,2011,0,2,1,1,1,0.0,4.0,1.0,1.0,0.92,0.8485,0.35,0.194
5146,12,22,1,160,2011,2,1,0,1,0,0.0,4.0,1.0,1.0,0.92,0.8485,0.35,0.194
5147,13,25,5,160,2011,1,3,0,3,0,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.0896
5148,13,20,1,160,2011,1,1,1,0,3,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.0896
5149,13,13,1,160,2011,2,0,2,2,0,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.0896
5150,14,25,2,160,2011,5,2,0,0,1,0.0,4.0,1.0,1.0,0.92,0.8788,0.4,0.194
5151,14,20,1,160,2011,1,1,0,2,1,0.0,4.0,1.0,1.0,0.92,0.8788,0.4,0.194
5152,14,22,1,160,2011,0,3,0,2,1,0.0,4.0,1.0,1.0,0.92,0.8788,0.4,0.194
5153,14,13,1,160,2011,1,1,0,3,2,0.0,4.0,1.0,1.0,0.92,0.8788,0.4,0.194
5154,15,22,1,160,2011,1,1,1,3,0,0.0,4.0,1.0,1.0,0.94,0.8333,0.31,0.1642
5155,15,13,1,160,2011,1,0,1,1,1,0.0,4.0,1.0,1.0,0.94,0.8333,0.31,0.1642
5156,15,20,1,160,2011,1,1,0,1,1,0.0,4.0,1.0,1.0,0.94,0.8333,0.31,0.1642
5157,16,13,1,160,2011,1,1,1,0,2,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.1343
5158,16,20,3,160,2011,1,1,2,1,1,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.1343
5159,16,22,1,160,2011,1,0,3,0,1,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.1343
5160,16,25,1,160,2011,0,0,6,1,3,0.0,4.0,1.0,1.0,0.92,0.8333,0.33,0.1343
5161,17,25,7,160,2011,1,0,3,5,3,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.2537
5162,17,20,6,160,2011,3,0,6,6,0,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.2537
5163,17,22,3,160,2011,1,1,0,8,1,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.2537
5164,17,13,3,160,2011,1,0,3,3,0,0.0,4.0,1.0,1.0,0.9,0.8182,0.37,0.2537
5165,18,13,5,160,2011,3,3,3,4,2,0.0,4.0,1.0,1.0,0.88,0.803,0.39,0.2836
5166,18,20,6,160,2011,6,0,0,6,0,0.0,4.0,1.0,1.0,0.88,0.803,0.39,0.2836
5167,18,22,8,160,2011,3,3,4,2,2,0.0,4.0,1.0,1.0,0.88,0.803,0.39,0.2836
5168,18,25,3,160,2011,7,2,5,4,1,0.0,4.0,1.0,1.0,0.88,0.803,0.39,0.2836
5169,19,22,6,160,2011,8,1,3,5,1,0.0,4.0,1.0,2.0,0.84,0.7424,0.39,0.3284
5170,19,20,5,160,2011,6,1,4,11,3,0.0,4.0,1.0,2.0,0.84,0.7424,0.39,0.3284
5171,19,13,1,160,2011,5,0,4,3,3,0.0,4.0,1.0,2.0,0.84,0.7424,0.39,0.3284
5172,19,25,1,160,2011,3,4,6,2,8,0.0,4.0,1.0,2.0,0.84,0.7424,0.39,0.3284
5173,20,13,4,160,2011,1,2,4,3,5,0.0,4.0,1.0,2.0,0.8,0.7273,0.43,0.194
5174,20,20,4,160,2011,5,2,6,2,0,0.0,4.0,1.0,2.0,0.8,0.7273,0.43,0.194
5175,20,25,1,160,2011,1,2,2,1,0,0.0,4.0,1.0,2.0,0.8,0.7273,0.43,0.194
5176,20,22,1,160,2011,6,4,6,4,2,0.0,4.0,1.0,2.0,0.8,0.7273,0.43,0.194
5177,21,20,2,160,2011,4,2,7,2,1,0.0,4.0,1.0,3.0,0.76,0.697,0.52,0.0
5178,21,25,3,160,2011,1,2,5,3,6,0.0,4.0,1.0,3.0,0.76,0.697,0.52,0.0
5179,21,22,1,160,2011,1,2,4,1,5,0.0,4.0,1.0,3.0,0.76,0.697,0.52,0.0
5180,22,25,1,160,2011,3,5,6,1,4,0.0,4.0,1.0,2.0,0.74,0.6818,0.58,0.1642
5181,22,13,3,160,2011,0,3,5,0,0,0.0,4.0,1.0,2.0,0.74,0.6818,0.58,0.1642
5182,23,25,2,160,2011,1,1,1,1,1,0.0,4.0,1.0,2.0,0.74,0.697,0.57,0.1642
5183,23,22,1,160,2011,0,4,3,4,0,0.0,4.0,1.0,2.0,0.74,0.697,0.57,0.1642
5184,23,13,1,160,2011,3,5,1,0,3,0.0,4.0,1.0,2.0,0.74,0.697,0.57,0.1642
5185,0,13,2,161,2011,1,2,2,0,2,0.0,5.0,1.0,3.0,0.7,0.6515,0.65,0.2239
5186,0,20,1,161,2011,0,5,2,1,2,0.0,5.0,1.0,3.0,0.7,0.6515,0.65,0.2239
5187,1,13,1,161,2011,2,5,2,1,0,0.0,5.0,1.0,3.0,0.7,0.6515,0.65,0.2239
5188,2,22,1,161,2011,0,3,2,0,1,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.1642
5189,5,22,2,161,2011,0,4,2,1,3,0.0,5.0,1.0,1.0,0.66,0.6061,0.78,0.1642
5190,6,22,2,161,2011,2,0,4,2,2,0.0,5.0,1.0,1.0,0.66,0.6061,0.78,0.0896
5191,6,20,3,161,2011,0,11,3,2,5,0.0,5.0,1.0,1.0,0.66,0.6061,0.78,0.0896
5192,6,13,1,161,2011,0,2,2,1,1,0.0,5.0,1.0,1.0,0.66,0.6061,0.78,0.0896
5193,7,22,2,161,2011,2,6,1,3,1,0.0,5.0,1.0,1.0,0.72,0.6818,0.66,0.1045
5194,7,20,1,161,2011,3,5,3,2,0,0.0,5.0,1.0,1.0,0.72,0.6818,0.66,0.1045
5195,7,25,1,161,2011,0,1,2,3,1,0.0,5.0,1.0,1.0,0.72,0.6818,0.66,0.1045
5196,8,22,5,161,2011,2,3,0,3,2,0.0,5.0,1.0,1.0,0.74,0.6818,0.58,0.1343
5197,8,20,4,161,2011,1,3,2,5,1,0.0,5.0,1.0,1.0,0.74,0.6818,0.58,0.1343
5198,8,25,4,161,2011,1,2,4,4,4,0.0,5.0,1.0,1.0,0.74,0.6818,0.58,0.1343
5199,8,13,1,161,2011,0,2,1,0,3,0.0,5.0,1.0,1.0,0.74,0.6818,0.58,0.1343
5200,9,13,3,161,2011,1,4,0,3,3,0.0,5.0,1.0,1.0,0.76,0.697,0.55,0.0
5201,9,20,4,161,2011,4,3,2,1,2,0.0,5.0,1.0,1.0,0.76,0.697,0.55,0.0
5202,9,22,3,161,2011,5,3,0,0,4,0.0,5.0,1.0,1.0,0.76,0.697,0.55,0.0
5203,10,22,3,161,2011,3,3,0,2,3,0.0,5.0,1.0,1.0,0.78,0.7121,0.52,0.0
5204,11,25,1,161,2011,0,6,1,1,3,0.0,5.0,1.0,1.0,0.82,0.7576,0.46,0.0
5205,11,20,1,161,2011,0,3,0,0,1,0.0,5.0,1.0,1.0,0.82,0.7576,0.46,0.0
5206,11,22,4,161,2011,3,6,0,1,0,0.0,5.0,1.0,1.0,0.82,0.7576,0.46,0.0
5207,11,13,2,161,2011,0,5,0,1,2,0.0,5.0,1.0,1.0,0.82,0.7576,0.46,0.0
5208,12,13,3,161,2011,2,2,0,2,1,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1343
5209,12,22,3,161,2011,4,6,0,2,2,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1343
5210,12,20,3,161,2011,1,1,3,5,1,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1343
5211,12,25,2,161,2011,1,0,1,2,3,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1343
5212,13,20,1,161,2011,3,2,3,3,3,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1045
5213,13,22,1,161,2011,3,4,8,3,1,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1045
5214,14,25,2,161,2011,0,1,0,0,3,0.0,5.0,1.0,1.0,0.86,0.7727,0.39,0.0
5215,14,22,4,161,2011,1,3,2,1,2,0.0,5.0,1.0,1.0,0.86,0.7727,0.39,0.0
5216,14,20,1,161,2011,1,2,4,1,0,0.0,5.0,1.0,1.0,0.86,0.7727,0.39,0.0
5217,14,13,1,161,2011,0,1,1,0,4,0.0,5.0,1.0,1.0,0.86,0.7727,0.39,0.0
5218,15,13,2,161,2011,1,3,4,2,1,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1045
5219,15,22,1,161,2011,4,0,1,3,2,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1045
5220,16,25,1,161,2011,0,0,1,2,3,0.0,5.0,1.0,1.0,0.82,0.7879,0.56,0.2985
5221,16,20,2,161,2011,0,1,1,2,3,0.0,5.0,1.0,1.0,0.82,0.7879,0.56,0.2985
5222,16,22,2,161,2011,1,1,0,4,3,0.0,5.0,1.0,1.0,0.82,0.7879,0.56,0.2985
5223,16,13,2,161,2011,2,0,0,5,2,0.0,5.0,1.0,1.0,0.82,0.7879,0.56,0.2985
5224,17,22,10,161,2011,2,0,1,3,7,0.0,5.0,1.0,1.0,0.82,0.7727,0.52,0.2239
5225,17,13,3,161,2011,2,1,3,1,7,0.0,5.0,1.0,1.0,0.82,0.7727,0.52,0.2239
5226,17,25,4,161,2011,1,1,2,6,5,0.0,5.0,1.0,1.0,0.82,0.7727,0.52,0.2239
5227,17,20,2,161,2011,2,0,2,7,5,0.0,5.0,1.0,1.0,0.82,0.7727,0.52,0.2239
5228,18,13,6,161,2011,3,1,3,2,5,0.0,5.0,1.0,1.0,0.8,0.7727,0.59,0.2239
5229,18,22,8,161,2011,10,3,0,5,3,0.0,5.0,1.0,1.0,0.8,0.7727,0.59,0.2239
5230,18,25,2,161,2011,4,0,4,4,2,0.0,5.0,1.0,1.0,0.8,0.7727,0.59,0.2239
5231,18,20,2,161,2011,2,0,1,7,2,0.0,5.0,1.0,1.0,0.8,0.7727,0.59,0.2239
5232,19,13,1,161,2011,6,0,2,2,0,0.0,5.0,1.0,1.0,0.78,0.7424,0.59,0.194
5233,19,25,3,161,2011,2,1,2,2,0,0.0,5.0,1.0,1.0,0.78,0.7424,0.59,0.194
5234,19,20,2,161,2011,2,0,2,2,2,0.0,5.0,1.0,1.0,0.78,0.7424,0.59,0.194
5235,19,22,1,161,2011,8,0,1,2,2,0.0,5.0,1.0,1.0,0.78,0.7424,0.59,0.194
5236,20,13,2,161,2011,1,0,2,2,3,0.0,5.0,1.0,1.0,0.76,0.7121,0.62,0.1045
5237,20,22,1,161,2011,1,0,1,4,2,0.0,5.0,1.0,1.0,0.76,0.7121,0.62,0.1045
5238,20,20,2,161,2011,2,0,1,4,1,0.0,5.0,1.0,1.0,0.76,0.7121,0.62,0.1045
5239,20,25,2,161,2011,3,0,2,2,2,0.0,5.0,1.0,1.0,0.76,0.7121,0.62,0.1045
5240,21,20,2,161,2011,2,1,2,4,0,0.0,5.0,1.0,1.0,0.76,0.7273,0.66,0.1343
5241,21,13,2,161,2011,2,3,1,1,1,0.0,5.0,1.0,1.0,0.76,0.7273,0.66,0.1343
5242,21,25,2,161,2011,2,3,3,0,2,0.0,5.0,1.0,1.0,0.76,0.7273,0.66,0.1343
5243,21,22,2,161,2011,1,3,1,3,0,0.0,5.0,1.0,1.0,0.76,0.7273,0.66,0.1343
5244,22,22,2,161,2011,2,0,4,4,0,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.2537
5245,22,25,3,161,2011,2,1,1,2,0,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.2537
5246,22,13,2,161,2011,2,2,3,2,0,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.2537
5247,22,20,1,161,2011,2,2,4,0,0,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.2537
5248,23,20,3,161,2011,1,0,7,0,0,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.1642
5249,23,25,1,161,2011,3,5,1,0,1,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.1642
5250,23,22,1,161,2011,2,2,3,0,5,0.0,5.0,1.0,1.0,0.72,0.697,0.74,0.1642
5251,0,13,1,162,2011,0,3,2,0,4,0.0,6.0,0.0,1.0,0.7,0.6667,0.79,0.1343
5252,0,25,1,162,2011,1,7,2,0,1,0.0,6.0,0.0,1.0,0.7,0.6667,0.79,0.1343
5253,0,20,1,162,2011,3,2,9,0,2,0.0,6.0,0.0,1.0,0.7,0.6667,0.79,0.1343
5254,0,22,3,162,2011,1,5,4,0,3,0.0,6.0,0.0,1.0,0.7,0.6667,0.79,0.1343
5255,1,22,2,162,2011,3,1,4,0,6,0.0,6.0,0.0,1.0,0.7,0.6667,0.79,0.0896
5256,1,20,2,162,2011,1,3,3,0,3,0.0,6.0,0.0,1.0,0.7,0.6667,0.79,0.0896
5257,3,25,1,162,2011,0,2,4,0,2,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.0896
5258,3,20,1,162,2011,0,4,2,2,1,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.0896
5259,3,22,1,162,2011,0,8,1,1,0,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.0896
5260,7,22,2,162,2011,0,2,2,1,2,0.0,6.0,0.0,1.0,0.72,0.6667,0.58,0.194
5261,8,13,1,162,2011,0,3,2,0,1,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.194
5262,8,22,3,162,2011,2,2,1,1,0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.194
5263,8,20,1,162,2011,0,5,1,1,0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.194
5264,9,25,7,162,2011,0,3,1,0,1,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.1343
5265,9,22,3,162,2011,3,4,1,1,4,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.1343
5266,9,20,4,162,2011,1,1,0,0,1,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.1343
5267,9,13,1,162,2011,1,8,0,3,2,0.0,6.0,0.0,1.0,0.74,0.6818,0.62,0.1343
5268,10,20,5,162,2011,4,4,0,0,3,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.1642
5269,10,22,3,162,2011,3,4,1,1,3,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.1642
5270,10,25,3,162,2011,7,4,1,3,0,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.1642
5271,10,13,1,162,2011,1,1,1,2,1,0.0,6.0,0.0,1.0,0.74,0.6818,0.58,0.1642
5272,11,25,2,162,2011,3,4,1,2,1,0.0,6.0,0.0,1.0,0.76,0.7121,0.62,0.1343
5273,11,22,4,162,2011,3,4,1,3,2,0.0,6.0,0.0,1.0,0.76,0.7121,0.62,0.1343
5274,11,13,1,162,2011,1,3,1,1,1,0.0,6.0,0.0,1.0,0.76,0.7121,0.62,0.1343
5275,12,20,4,162,2011,0,6,1,1,1,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.2239
5276,12,25,4,162,2011,2,0,4,1,3,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.2239
5277,12,13,2,162,2011,1,0,9,2,1,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.2239
5278,12,22,3,162,2011,4,2,4,0,2,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.2239
5279,13,22,7,162,2011,3,2,1,3,2,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.194
5280,13,20,4,162,2011,4,4,1,1,3,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.194
5281,13,25,2,162,2011,4,4,5,2,2,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.194
5282,13,13,3,162,2011,2,0,1,2,1,0.0,6.0,0.0,1.0,0.8,0.7576,0.55,0.194
5283,14,25,8,162,2011,2,0,0,0,5,0.0,6.0,0.0,1.0,0.82,0.7727,0.49,0.1045
5284,14,20,3,162,2011,4,3,4,0,2,0.0,6.0,0.0,1.0,0.82,0.7727,0.49,0.1045
5285,14,13,3,162,2011,3,3,2,3,6,0.0,6.0,0.0,1.0,0.82,0.7727,0.49,0.1045
5286,14,22,2,162,2011,7,2,2,0,4,0.0,6.0,0.0,1.0,0.82,0.7727,0.49,0.1045
