,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week
205267,21,16,1,325,2011,2,2,1,0,1
205271,22,16,1,325,2011,1,0,3,1,1
205341,3,16,1,326,2011,0,3,0,0,0
205365,6,11,1,326,2011,0,8,2,1,1
205370,6,26,1,326,2011,0,0,3,0,1
205410,7,26,1,326,2011,1,2,1,0,3
205414,7,11,1,326,2011,1,0,4,0,0
205444,8,26,2,326,2011,1,0,2,2,0
205448,8,16,1,326,2011,0,2,0,1,1
205455,8,11,1,326,2011,1,1,2,0,0
205464,9,11,1,326,2011,1,3,6,1,1
205493,9,15,1,326,2011,0,0,0,0,2
205502,10,16,1,326,2011,0,5,1,2,4
205518,10,26,1,326,2011,0,1,5,1,5
205617,16,11,1,326,2011,0,0,0,1,2
205624,16,16,1,326,2011,0,0,4,0,5
205635,17,11,1,326,2011,1,4,1,2,5
205644,17,26,1,326,2011,0,3,2,2,3
205660,17,16,3,326,2011,1,0,0,0,2
205691,18,11,1,326,2011,1,4,2,1,0
205697,18,26,2,326,2011,1,0,1,0,0
205699,18,16,1,326,2011,3,2,0,2,1
205724,19,11,2,326,2011,1,4,1,1,1
205727,19,26,1,326,2011,2,1,1,0,0
205728,19,15,1,326,2011,0,5,1,1,1
205757,20,16,2,326,2011,0,2,0,0,1
205772,21,26,1,326,2011,0,4,2,1,3
205777,21,16,1,326,2011,2,3,2,1,1
205793,21,15,1,326,2011,0,1,3,2,0
205811,22,26,1,326,2011,1,1,0,4,2
205818,22,16,2,326,2011,1,3,1,3,1
205829,23,16,1,326,2011,2,2,1,2,0
205845,0,11,2,327,2011,0,0,1,0,2
205910,6,16,1,327,2011,0,4,1,6,2
205913,7,26,2,327,2011,0,1,0,0,6
205930,7,16,1,327,2011,1,1,0,1,3
205944,7,11,1,327,2011,0,0,1,3,8
205965,8,26,4,327,2011,2,2,1,6,5
205967,8,11,4,327,2011,1,0,0,2,3
205972,8,16,1,327,2011,1,1,1,2,2
206007,9,16,1,327,2011,1,1,0,2,3
206010,9,15,1,327,2011,0,1,0,3,2
206012,9,26,2,327,2011,4,0,0,2,5
206015,9,11,1,327,2011,4,1,0,0,1
206036,10,16,3,327,2011,1,0,1,2,2
206037,10,26,2,327,2011,2,3,0,0,4
206061,11,11,3,327,2011,0,1,1,0,0
206075,11,16,1,327,2011,3,1,1,0,0
206090,12,15,1,327,2011,0,0,2,0,0
206097,12,26,3,327,2011,0,0,0,1,1
206108,12,16,1,327,2011,1,2,2,0,1
206142,13,16,1,327,2011,1,1,1,2,2
206160,14,26,2,327,2011,0,2,1,3,5
206177,14,15,1,327,2011,0,0,3,3,1
206181,14,11,2,327,2011,0,1,0,1,8
206183,14,16,1,327,2011,1,2,1,4,1
206211,15,26,1,327,2011,2,3,0,1,2
206212,15,11,2,327,2011,2,1,1,7,0
206230,16,11,1,327,2011,2,2,0,1,0
206248,16,26,2,327,2011,1,0,1,3,3
206266,17,11,2,327,2011,1,6,0,2,3
206271,17,26,3,327,2011,2,3,1,2,1
206285,17,16,1,327,2011,0,0,0,3,3
206317,18,26,1,327,2011,3,5,0,1,4
206351,19,16,1,327,2011,0,7,0,4,1
206352,19,11,1,327,2011,0,2,2,2,2
206372,20,26,1,327,2011,0,1,4,2,1
206400,21,11,1,327,2011,0,0,0,3,2
206417,22,16,2,327,2011,0,0,2,0,3
206428,23,16,2,327,2011,2,0,3,2,2
206480,1,26,1,328,2011,0,0,7,3,1
206563,8,26,1,328,2011,0,0,0,4,3
206586,9,11,2,328,2011,0,1,1,4,3
206612,10,26,1,328,2011,0,3,0,3,1
206623,10,15,1,328,2011,0,5,0,1,2
206636,11,26,4,328,2011,1,6,0,3,4
206663,11,11,1,328,2011,0,1,1,1,2
206690,12,16,2,328,2011,0,3,4,0,1
206715,13,26,3,328,2011,0,3,2,0,3
206719,13,11,1,328,2011,0,1,2,1,8
206749,14,11,2,328,2011,1,0,3,0,4
206759,14,16,1,328,2011,0,0,4,1,0
206760,14,26,1,328,2011,3,0,0,0,1
206768,15,26,3,328,2011,1,0,0,0,0
206821,16,26,2,328,2011,3,1,0,0,0
206823,16,16,1,328,2011,0,2,4,1,0
206825,16,11,1,328,2011,0,0,1,1,0
206862,18,26,1,328,2011,0,1,2,1,0
206890,19,15,1,328,2011,0,0,0,1,2
206919,21,16,1,328,2011,0,0,1,2,3
206926,21,11,1,328,2011,0,0,3,1,3
206979,0,16,1,329,2011,0,1,0,1,0
207038,8,11,1,329,2011,0,2,1,3,1
207041,8,16,2,329,2011,0,0,1,0,0
207106,10,26,3,329,2011,0,0,8,3,1
207112,10,11,1,329,2011,0,5,4,1,0
207123,10,15,2,329,2011,0,0,1,2,0
207140,11,26,2,329,2011,3,1,3,4,0
207157,11,15,1,329,2011,2,1,2,2,0
207180,12,26,2,329,2011,2,0,0,3,0
207181,12,11,1,329,2011,0,2,1,2,0
207197,12,16,1,329,2011,0,0,0,3,0
207222,13,16,3,329,2011,1,0,0,0,0
207228,13,26,4,329,2011,2,1,0,3,0
207232,13,11,1,329,2011,1,1,0,1,0
207259,14,26,3,329,2011,4,1,0,2,2
207268,14,11,2,329,2011,1,1,0,2,1
207271,14,16,1,329,2011,3,1,0,3,0
207286,15,15,1,329,2011,0,2,0,11,0
207298,15,16,1,329,2011,1,4,0,3,0
207308,15,11,1,329,2011,2,0,0,2,1
207327,16,16,2,329,2011,1,0,0,4,2
207340,16,15,1,329,2011,1,1,0,4,4
207343,16,26,1,329,2011,0,2,0,1,0
207365,17,16,1,329,2011,2,0,0,2,6
207376,17,26,1,329,2011,1,2,0,3,5
207396,18,11,2,329,2011,0,2,0,7,3
207412,18,26,2,329,2011,1,2,0,1,2
207434,19,26,1,329,2011,2,2,0,1,2
207445,19,16,1,329,2011,0,4,1,4,2
207467,20,26,1,329,2011,1,0,0,1,1
207474,20,16,2,329,2011,1,1,0,0,4
207492,21,11,1,329,2011,0,2,0,0,2
207499,21,16,1,329,2011,2,1,0,0,0
207551,23,11,1,329,2011,0,1,1,1,1
207571,0,26,1,330,2011,0,2,0,0,1
207640,7,26,1,330,2011,0,0,0,1,3
207690,9,26,2,330,2011,0,0,0,1,1
207695,9,11,2,330,2011,0,1,1,1,1
207704,9,16,1,330,2011,0,2,0,0,1
207707,10,26,2,330,2011,2,1,0,1,0
207742,11,16,1,330,2011,0,1,0,0,1
207763,11,26,4,330,2011,2,2,0,0,2
207770,11,11,1,330,2011,0,3,0,2,0
207773,12,26,5,330,2011,4,0,0,1,4
207775,12,15,1,330,2011,0,0,0,1,0
207803,12,16,4,330,2011,1,2,0,2,2
207805,12,11,3,330,2011,1,1,0,1,0
207835,13,26,2,330,2011,5,0,1,0,0
207837,13,11,2,330,2011,3,0,0,1,2
207845,13,16,1,330,2011,4,0,1,7,0
207868,14,15,4,330,2011,0,0,0,0,0
207870,14,11,2,330,2011,2,0,0,4,0
207876,14,26,2,330,2011,2,2,0,1,0
207879,14,16,2,330,2011,1,0,3,0,1
207907,15,11,2,330,2011,2,0,0,2,0
207913,15,26,3,330,2011,2,2,0,0,1
207941,16,26,2,330,2011,3,3,0,1,0
207948,16,11,2,330,2011,2,1,1,2,1
207951,16,16,1,330,2011,0,3,1,1,1
207965,17,16,2,330,2011,1,3,1,4,2
207971,17,26,1,330,2011,2,3,0,3,0
208006,18,26,3,330,2011,1,0,0,5,5
208065,20,16,3,330,2011,0,6,0,1,5
208080,20,26,2,330,2011,0,7,0,3,0
208083,20,11,2,330,2011,0,2,0,0,1
208087,20,15,1,330,2011,0,0,0,7,1
208115,21,26,1,330,2011,2,4,1,2,0
208130,22,15,1,330,2011,0,3,0,1,0
208136,22,16,1,330,2011,0,0,2,1,3
208139,22,26,1,330,2011,1,3,1,1,0
208167,23,26,1,330,2011,1,2,1,1,2
208181,0,16,1,331,2011,0,3,1,0,0
208198,1,16,1,331,2011,1,0,1,0,2
208248,3,26,1,331,2011,0,6,2,3,1
208294,8,11,1,331,2011,0,2,1,0,0
208301,8,15,1,331,2011,0,3,0,2,3
208335,9,16,1,331,2011,0,1,4,0,2
208337,9,26,2,331,2011,0,1,0,1,2
208372,10,15,1,331,2011,0,1,2,0,1
208374,10,26,1,331,2011,2,0,2,0,3
208375,10,16,1,331,2011,1,1,4,2,1
208399,11,26,3,331,2011,1,1,1,4,4
208402,11,15,1,331,2011,1,1,3,1,3
208437,12,26,5,331,2011,3,2,2,2,2
208439,12,16,1,331,2011,0,4,1,4,1
208453,13,16,2,331,2011,1,1,3,3,2
208476,13,11,2,331,2011,0,1,3,0,1
208482,13,26,2,331,2011,5,1,1,1,1
208498,14,26,5,331,2011,2,0,4,0,4
208509,14,11,1,331,2011,2,3,3,2,0
208518,14,15,1,331,2011,0,0,5,2,0
208551,15,16,1,331,2011,0,0,4,2,1
208556,15,26,1,331,2011,5,0,0,2,2
208560,16,11,1,331,2011,0,1,0,2,1
208576,16,26,5,331,2011,1,0,3,2,1
208587,16,15,1,331,2011,0,1,1,2,2
208594,16,16,1,331,2011,1,0,1,1,2
208621,17,11,1,331,2011,1,1,1,1,6
208622,17,26,1,331,2011,5,0,0,2,0
208627,17,16,2,331,2011,1,2,0,1,5
208640,18,15,1,331,2011,0,0,2,1,0
208663,18,16,1,331,2011,2,3,0,1,0
208665,18,26,1,331,2011,1,1,1,2,2
208671,19,16,1,331,2011,1,1,0,1,5
208673,19,26,2,331,2011,1,0,1,1,1
208748,21,26,1,331,2011,0,4,0,4,2
208752,21,11,1,331,2011,0,1,1,3,1
208785,22,11,1,331,2011,1,2,1,5,1
208805,23,26,1,331,2011,0,0,4,0,3
208828,1,16,1,332,2011,0,5,2,1,2
208858,5,16,1,332,2011,0,2,5,5,1
208876,6,11,2,332,2011,0,2,3,4,0
208913,7,11,1,332,2011,2,4,0,3,1
208919,7,15,3,332,2011,0,4,1,2,1
208925,7,26,3,332,2011,0,0,1,4,1
208945,8,11,2,332,2011,1,2,0,5,0
208957,8,15,1,332,2011,3,0,0,3,4
208964,8,26,5,332,2011,3,5,0,1,3
208970,8,16,2,332,2011,0,0,0,2,0
208991,9,16,4,332,2011,2,4,1,1,5
208998,9,26,1,332,2011,5,2,0,0,6
209014,10,26,2,332,2011,1,1,1,1,2
209023,10,11,1,332,2011,0,3,1,0,0
209027,10,15,1,332,2011,0,0,3,0,2
209038,10,16,1,332,2011,4,2,0,0,1
209080,12,16,3,332,2011,0,3,0,0,2
209091,12,26,1,332,2011,0,0,1,0,0
209101,13,26,1,332,2011,1,2,0,0,0
209127,13,16,1,332,2011,3,1,0,0,1
209143,14,11,2,332,2011,0,0,0,1,1
209146,14,26,4,332,2011,1,1,1,2,1
209155,14,16,1,332,2011,1,0,0,0,0
209177,15,16,3,332,2011,1,2,1,3,0
209201,16,26,4,332,2011,0,0,2,1,3
209202,16,16,2,332,2011,3,0,0,1,0
209232,16,11,2,332,2011,0,1,1,1,3
209258,17,26,10,332,2011,4,1,2,1,0
209269,17,16,3,332,2011,2,3,0,1,7
209271,17,11,1,332,2011,2,3,0,0,5
209283,18,26,7,332,2011,10,1,4,1,0
209303,18,16,3,332,2011,3,4,8,0,1
209304,18,11,1,332,2011,1,5,1,1,1
209310,18,15,1,332,2011,0,1,1,2,5
209322,19,15,1,332,2011,1,1,4,0,0
209334,19,26,5,332,2011,7,0,1,0,2
209358,20,11,1,332,2011,0,1,0,0,1
209394,21,26,2,332,2011,0,0,0,1,0
209405,21,11,2,332,2011,1,1,0,2,2
209410,21,16,1,332,2011,0,1,0,1,1
209427,22,11,1,332,2011,2,2,0,0,2
209437,22,26,1,332,2011,2,3,0,0,0
209446,22,16,1,332,2011,1,3,0,1,1
209456,23,16,1,332,2011,1,0,0,0,3
209468,23,15,1,332,2011,0,2,1,0,0
209502,2,11,1,333,2011,0,1,0,1,5
209524,5,11,1,333,2011,0,4,0,1,2
209541,6,26,1,333,2011,0,0,2,6,5
209579,7,26,3,333,2011,1,5,4,6,1
209590,7,16,1,333,2011,0,2,0,0,1
209591,7,11,2,333,2011,0,0,3,2,2
209619,8,26,7,333,2011,3,2,2,2,0
209625,8,16,3,333,2011,1,5,5,1,2
209631,8,11,1,333,2011,2,0,0,1,3
209637,9,15,1,333,2011,0,2,0,0,3
209645,9,11,3,333,2011,1,1,0,1,4
209661,9,26,1,333,2011,7,2,0,1,9
209666,9,16,2,333,2011,3,0,1,0,8
209739,14,26,1,333,2011,0,0,0,1,2
209749,15,26,1,333,2011,1,0,1,0,5
209766,15,11,2,333,2011,0,0,0,2,5
209789,16,11,1,333,2011,2,3,2,3,1
209824,17,11,4,333,2011,1,1,0,2,5
209831,17,15,2,333,2011,0,1,0,0,1
209832,17,16,3,333,2011,0,4,2,2,0
209833,17,26,4,333,2011,0,2,1,8,0
209868,18,26,3,333,2011,4,0,0,2,1
209871,18,16,3,333,2011,3,0,2,0,0
209907,19,26,3,333,2011,3,0,1,5,2
209913,19,16,1,333,2011,3,1,2,4,1
209915,19,11,1,333,2011,0,1,3,1,2
209920,20,26,1,333,2011,3,3,1,1,1
209931,20,16,1,333,2011,1,4,5,0,0
209944,20,11,1,333,2011,1,4,6,1,0
209945,20,15,1,333,2011,0,2,1,1,0
209959,21,11,1,333,2011,1,1,3,4,0
209974,21,26,1,333,2011,1,3,0,2,2
209998,22,26,3,333,2011,1,2,1,0,3
210022,23,11,1,333,2011,0,5,0,0,1
210041,0,26,1,334,2011,0,4,2,1,5
210046,0,11,1,334,2011,1,0,6,1,4
210053,1,11,1,334,2011,1,2,4,0,3
210109,6,11,5,334,2011,0,0,1,1,4
210148,7,26,3,334,2011,0,1,0,2,1
210149,7,16,1,334,2011,0,1,1,7,1
210150,7,15,1,334,2011,0,0,0,1,1
210173,8,16,2,334,2011,1,1,0,5,2
210175,8,15,3,334,2011,1,0,1,2,1
210184,8,11,3,334,2011,0,0,2,0,2
210187,8,26,2,334,2011,3,0,3,1,1
210202,9,26,3,334,2011,2,2,2,2,1
210217,9,11,3,334,2011,3,1,2,5,0
210254,10,26,1,334,2011,3,2,4,0,2
210256,11,16,1,334,2011,0,1,6,2,4
210302,12,26,2,334,2011,0,2,5,0,1
210311,12,16,1,334,2011,1,1,1,0,0
210312,12,11,1,334,2011,0,0,1,1,3
210344,13,26,3,334,2011,2,1,0,0,1
210367,14,26,2,334,2011,3,1,2,0,7
210377,14,16,1,334,2011,0,0,1,0,0
210382,15,11,1,334,2011,0,0,1,0,1
210410,15,26,2,334,2011,2,0,0,0,1
210432,16,11,2,334,2011,1,1,1,0,4
210437,16,16,1,334,2011,0,0,2,3,4
210441,16,26,1,334,2011,2,0,1,3,10
210452,16,15,1,334,2011,0,1,6,2,3
210469,17,11,5,334,2011,2,0,0,2,2
210476,17,26,9,334,2011,1,1,3,5,4
210484,17,16,1,334,2011,1,1,1,5,0
210523,18,16,4,334,2011,1,0,2,0,1
210524,18,26,6,334,2011,9,0,2,1,4
210526,18,11,1,334,2011,5,1,2,0,3
210542,19,11,1,334,2011,1,0,3,1,1
210559,19,16,2,334,2011,4,0,3,1,1
210590,20,11,1,334,2011,1,1,2,2,3
210595,20,26,5,334,2011,0,1,0,0,1
210598,20,16,1,334,2011,2,1,1,1,1
210622,21,15,1,334,2011,0,3,0,2,0
210655,22,11,1,334,2011,0,1,0,1,1
210656,22,26,1,334,2011,0,2,0,0,1
210719,5,15,1,335,2011,0,1,1,2,2
210725,5,26,1,335,2011,0,0,1,1,0
210741,6,11,1,335,2011,0,0,1,2,0
210760,6,26,1,335,2011,1,0,2,1,1
210780,7,11,2,335,2011,1,0,4,0,4
210787,7,16,1,335,2011,0,0,2,2,5
210798,7,26,3,335,2011,1,0,3,1,3
210812,8,11,5,335,2011,2,1,2,0,0
210823,8,26,3,335,2011,3,1,1,0,1
210825,8,16,6,335,2011,1,0,0,1,1
210847,9,26,1,335,2011,3,0,3,0,1
210869,9,16,1,335,2011,6,1,1,5,1
210874,9,11,1,335,2011,5,1,0,4,6
210908,10,16,1,335,2011,1,2,1,0,1
210936,11,26,1,335,2011,0,0,1,0,2
210970,12,11,1,335,2011,0,0,2,5,1
210971,12,16,1,335,2011,0,1,1,3,1
210986,13,26,2,335,2011,0,0,3,0,3
210994,13,16,1,335,2011,1,2,1,2,3
211010,14,16,3,335,2011,1,0,3,0,1
211037,14,11,1,335,2011,0,1,4,0,0
211038,14,15,1,335,2011,0,2,5,1,1
211074,15,16,1,335,2011,3,2,3,0,1
211091,16,16,2,335,2011,1,2,1,1,6
211102,16,26,1,335,2011,0,1,4,1,0
211111,16,11,1,335,2011,0,1,4,0,4
211121,17,11,4,335,2011,1,0,3,0,2
211149,17,26,3,335,2011,1,0,2,0,2
211150,17,16,1,335,2011,2,0,1,1,6
211175,18,11,2,335,2011,4,3,3,1,1
211178,18,15,3,335,2011,0,3,0,0,4
211187,18,26,3,335,2011,3,0,0,2,0
211191,19,11,2,335,2011,2,0,1,3,2
211216,19,26,3,335,2011,3,0,0,0,2
211219,19,16,1,335,2011,0,0,1,1,1
211220,19,15,1,335,2011,3,2,0,2,1
211240,20,11,2,335,2011,2,0,2,5,2
211247,20,26,1,335,2011,3,1,0,1,0
211273,21,26,1,335,2011,1,0,1,4,0
211291,21,11,1,335,2011,2,2,0,2,2
211292,21,16,1,335,2011,0,1,4,0,0
211321,22,16,1,335,2011,1,0,0,1,0
211326,22,26,1,335,2011,1,0,0,6,1
211370,0,16,1,336,2011,0,1,1,2,0
211388,2,16,1,336,2011,0,0,1,8,1
211414,6,11,1,336,2011,0,3,3,3,0
211418,6,16,1,336,2011,0,0,1,3,2
211437,6,26,3,336,2011,0,1,1,4,4
211465,7,26,1,336,2011,3,0,1,3,4
211467,7,15,2,336,2011,0,0,1,2,4
211470,7,16,3,336,2011,1,0,2,1,4
211478,7,11,1,336,2011,1,6,4,0,0
211500,8,16,2,336,2011,3,2,4,5,6
211510,8,26,5,336,2011,1,1,0,2,0
211513,8,11,3,336,2011,1,3,2,4,3
211540,9,26,4,336,2011,5,1,0,1,5
211545,9,11,1,336,2011,3,1,0,2,1
211568,10,26,3,336,2011,4,0,1,4,7
211584,10,11,1,336,2011,1,2,3,2,2
211596,11,16,2,336,2011,0,1,0,0,3
211606,11,15,1,336,2011,0,1,2,6,0
211616,11,26,2,336,2011,3,0,2,2,2
211620,11,11,1,336,2011,1,0,1,0,2
211650,12,16,1,336,2011,2,0,0,1,0
211653,12,15,1,336,2011,1,1,0,0,4
211658,13,16,1,336,2011,1,0,1,3,8
211659,13,26,1,336,2011,0,2,0,0,2
211687,13,15,1,336,2011,1,1,1,0,5
211717,14,26,1,336,2011,1,2,0,0,0
211719,14,16,1,336,2011,1,2,0,0,3
211744,15,26,2,336,2011,1,1,0,0,3
211752,15,16,2,336,2011,1,1,0,0,1
211755,15,11,1,336,2011,0,3,0,0,0
211786,16,11,5,336,2011,1,1,0,0,0
211795,16,16,1,336,2011,2,5,2,0,2
211796,16,26,1,336,2011,2,2,0,2,0
211827,17,26,3,336,2011,1,0,2,1,1
211828,17,11,3,336,2011,5,0,3,0,0
211833,17,16,2,336,2011,1,3,2,0,1
211844,18,11,2,336,2011,3,4,0,3,2
211866,18,26,2,336,2011,3,4,0,0,1
211879,19,11,2,336,2011,2,0,2,0,2
211903,19,16,3,336,2011,0,2,0,0,0
211934,20,16,3,336,2011,3,4,4,3,0
211935,20,26,1,336,2011,0,2,2,0,0
211956,21,15,1,336,2011,0,4,0,2,0
211988,22,11,1,336,2011,0,1,0,1,0
212020,23,16,1,336,2011,0,3,2,1,1
212032,23,11,1,336,2011,1,4,2,2,2
212037,0,26,1,337,2011,0,1,1,3,3
212059,0,16,1,337,2011,1,1,2,1,3
212099,2,11,1,337,2011,0,0,4,0,2
212145,7,11,1,337,2011,0,0,0,4,6
212157,7,16,1,337,2011,0,1,1,0,1
212176,8,11,1,337,2011,1,0,0,2,9
212211,9,26,1,337,2011,0,0,1,3,1
212218,9,15,1,337,2011,0,1,2,1,4
212219,9,11,1,337,2011,1,2,0,1,0
212255,10,26,2,337,2011,1,1,2,1,6
212278,11,11,3,337,2011,0,0,0,4,4
212289,11,26,2,337,2011,2,0,2,2,5
212292,11,16,1,337,2011,0,0,2,0,3
212307,12,16,5,337,2011,1,0,2,1,5
212317,12,26,3,337,2011,2,0,4,0,3
212328,12,11,1,337,2011,3,2,2,1,3
212329,12,15,1,337,2011,0,2,1,0,3
212361,13,15,1,337,2011,1,1,3,0,6
212362,13,16,1,337,2011,5,1,0,1,1
212367,13,26,4,337,2011,3,1,1,0,1
212368,13,11,2,337,2011,1,1,0,1,5
212389,14,26,1,337,2011,4,2,1,0,5
212400,14,11,2,337,2011,2,1,0,0,2
212404,14,16,1,337,2011,1,3,0,0,1
212421,15,26,6,337,2011,1,2,0,0,2
212434,15,16,2,337,2011,1,3,1,1,4
212438,15,11,1,337,2011,2,3,0,0,2
212450,16,11,2,337,2011,1,5,0,3,0
212466,16,16,3,337,2011,2,1,0,2,2
212474,16,26,2,337,2011,6,0,2,2,0
212489,17,16,3,337,2011,3,1,1,3,2
212510,17,15,1,337,2011,0,2,0,1,0
212511,17,26,1,337,2011,2,3,1,1,1
212530,18,16,2,337,2011,3,0,2,3,1
212537,18,15,1,337,2011,1,1,0,1,1
212556,19,26,2,337,2011,0,0,0,0,2
212665,22,26,1,337,2011,0,1,5,0,1
212711,0,26,1,338,2011,0,0,1,1,0
212723,1,26,1,338,2011,1,0,2,2,0
212775,2,26,1,338,2011,1,0,0,0,3
212833,7,26,2,338,2011,0,0,4,4,3
212855,8,16,1,338,2011,0,0,0,1,5
212860,8,26,1,338,2011,2,2,1,2,3
212891,9,15,1,338,2011,0,0,3,1,1
212905,10,26,3,338,2011,0,1,1,3,1
212928,10,15,1,338,2011,1,0,5,2,0
212929,10,11,1,338,2011,0,1,2,1,3
212940,11,26,4,338,2011,3,0,0,1,0
212960,11,11,2,338,2011,1,0,4,0,1
212991,12,15,2,338,2011,0,1,0,2,0
212995,12,16,1,338,2011,0,1,7,2,5
212997,12,11,1,338,2011,2,0,3,0,1
213001,12,26,2,338,2011,4,2,3,1,0
213015,13,15,2,338,2011,2,0,2,2,1
213024,13,16,3,338,2011,1,0,0,2,3
213034,13,26,3,338,2011,2,1,2,1,4
213036,13,11,5,338,2011,1,0,0,5,4
213073,14,26,5,338,2011,3,0,0,3,1
213077,14,16,1,338,2011,3,3,1,0,2
213078,14,11,2,338,2011,5,0,0,4,1
213081,14,15,1,338,2011,2,1,0,6,2
213110,15,11,1,338,2011,2,0,0,2,0
213112,15,26,1,338,2011,5,1,2,0,1
213115,15,16,1,338,2011,1,1,0,2,4
213119,16,26,4,338,2011,1,1,0,1,1
213152,16,16,1,338,2011,1,2,0,0,4
213171,17,26,2,338,2011,4,0,1,2,1
213187,17,11,1,338,2011,0,1,2,0,1
213188,17,16,1,338,2011,1,1,2,0,1
213189,17,15,1,338,2011,0,0,0,2,2
213215,18,26,4,338,2011,2,0,1,0,3
213216,18,11,1,338,2011,1,0,3,1,3
213217,18,15,1,338,2011,1,0,2,1,1
213249,19,11,1,338,2011,1,0,1,1,0
213284,20,26,2,338,2011,0,5,0,0,0
213287,20,16,2,338,2011,0,2,0,0,0
213300,21,11,1,338,2011,0,2,0,5,2
213320,22,26,2,338,2011,0,3,1,1,0
213332,22,11,1,338,2011,1,0,1,2,1
213365,23,11,1,338,2011,1,1,1,0,2
213371,23,26,1,338,2011,2,1,0,3,2
213425,5,15,1,339,2011,0,0,1,5,1
213456,6,16,1,339,2011,0,2,0,2,6
213480,7,16,4,339,2011,1,0,1,3,1
213489,7,11,3,339,2011,0,2,1,1,2
213491,7,26,1,339,2011,0,0,0,1,0
213494,7,15,1,339,2011,0,1,5,0,1
213508,8,11,7,339,2011,3,0,6,2,1
213519,8,26,5,339,2011,1,0,3,2,0
213526,8,16,2,339,2011,4,1,3,0,0
213533,8,15,1,339,2011,1,0,0,0,1
213547,9,16,1,339,2011,2,0,5,1,1
213561,9,15,1,339,2011,1,0,2,1,2
213562,9,11,1,339,2011,7,0,1,3,0
213570,9,26,1,339,2011,5,1,2,1,2
213591,10,16,1,339,2011,1,1,0,2,2
213597,10,26,1,339,2011,1,0,0,3,0
213617,11,16,2,339,2011,1,1,0,1,1
213621,11,26,2,339,2011,1,2,0,0,2
213633,11,11,1,339,2011,0,1,1,1,0
213636,12,11,3,339,2011,1,1,2,2,4
213653,12,15,1,339,2011,0,1,4,8,2
213665,12,26,1,339,2011,2,1,2,4,10
213690,13,26,2,339,2011,1,0,8,2,9
213696,13,16,1,339,2011,0,0,0,6,3
213697,13,15,1,339,2011,1,0,3,2,0
213730,14,16,1,339,2011,1,0,0,4,3
213732,14,26,1,339,2011,2,0,1,1,5
213733,14,11,1,339,2011,0,1,0,0,2
213745,15,26,1,339,2011,1,1,2,4,3
213762,15,16,2,339,2011,1,0,2,1,5
213790,16,26,1,339,2011,1,3,4,2,5
213803,16,11,1,339,2011,0,1,4,2,2
213810,17,16,2,339,2011,0,2,5,2,1
213846,17,11,1,339,2011,1,1,1,0,1
213847,17,26,2,339,2011,1,1,3,0,2
213854,18,16,5,339,2011,2,0,4,1,0
213877,18,11,2,339,2011,1,2,1,1,1
213880,18,26,5,339,2011,2,0,3,5,0
213881,18,15,1,339,2011,0,2,2,2,0
213909,19,16,2,339,2011,5,0,0,1,0
213913,19,11,2,339,2011,2,0,0,5,1
213915,19,26,2,339,2011,5,0,0,1,1
213951,20,16,2,339,2011,2,1,1,3,0
213952,20,15,2,339,2011,0,1,2,3,5
213957,20,11,1,339,2011,2,0,0,1,4
213976,21,26,4,339,2011,0,0,0,0,5
213978,21,16,2,339,2011,2,2,0,1,1
213985,21,11,1,339,2011,1,0,0,1,0
214024,22,16,1,339,2011,2,0,1,0,0
214054,0,11,1,340,2011,0,2,1,0,2
214072,1,11,1,340,2011,1,1,0,0,0
214084,3,15,1,340,2011,0,0,1,1,1
214127,6,26,1,340,2011,0,1,1,0,1
214133,6,11,1,340,2011,0,0,0,3,0
214166,7,15,1,340,2011,0,4,3,0,0
214187,8,11,2,340,2011,0,4,0,1,0
214196,8,26,3,340,2011,0,2,1,0,0
214199,8,15,2,340,2011,1,1,1,3,0
214200,8,16,1,340,2011,0,2,1,2,0
214229,9,16,2,340,2011,1,1,3,3,1
214233,9,26,2,340,2011,3,3,0,0,0
214234,9,11,1,340,2011,2,1,2,4,2
214246,10,26,2,340,2011,2,0,1,2,0
214259,10,11,1,340,2011,1,0,0,0,0
214262,10,15,1,340,2011,0,2,1,0,0
214274,11,26,1,340,2011,2,1,0,0,0
214294,12,11,1,340,2011,0,2,2,0,3
214316,13,26,1,340,2011,0,1,2,0,0
214332,13,11,1,340,2011,1,1,0,0,0
214357,14,15,1,340,2011,0,0,2,1,1
214391,16,26,2,340,2011,0,2,1,1,2
214408,16,15,1,340,2011,0,0,1,1,1
214413,16,16,1,340,2011,0,2,1,2,0
214442,17,15,1,340,2011,1,3,0,3,2
214443,17,16,2,340,2011,1,1,3,1,0
214444,17,26,5,340,2011,2,0,0,1,1
214447,17,11,4,340,2011,0,1,6,1,2
214484,18,11,1,340,2011,4,0,3,0,2
214485,18,15,2,340,2011,1,1,7,3,1
214491,19,11,2,340,2011,1,1,2,0,0
214515,19,26,2,340,2011,0,0,0,2,1
214549,20,26,2,340,2011,2,1,2,1,0
214551,20,16,1,340,2011,0,0,1,1,0
214559,21,26,6,340,2011,2,0,0,0,0
214575,21,16,1,340,2011,1,0,1,0,0
214607,22,11,1,340,2011,0,0,0,3,0
214615,23,16,1,340,2011,0,0,6,2,0
214663,1,26,1,341,2011,0,0,3,1,1
214741,8,11,1,341,2011,0,0,0,1,0
214750,9,26,3,341,2011,0,0,0,1,0
214758,9,11,1,341,2011,1,0,1,3,2
