,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week,Holiday,Weekday,Workingday,WeatherSituation,Temp,ATemp,Humidity,Windspeed
8471,7,40,9,168,2011,3,17,2,9,3,0.0,5.0,1.0,1.0,0.6,0.5606,0.83,0.0
8472,8,10,22,168,2011,13,39,4,6,5,0.0,5.0,1.0,2.0,0.6,0.5606,0.83,0.0
8473,8,29,27,168,2011,15,23,0,11,2,0.0,5.0,1.0,2.0,0.6,0.5606,0.83,0.0
8474,8,40,20,168,2011,9,24,1,5,4,0.0,5.0,1.0,2.0,0.6,0.5606,0.83,0.0
8475,8,3,7,168,2011,8,19,1,6,2,0.0,5.0,1.0,2.0,0.6,0.5606,0.83,0.0
8476,9,10,5,168,2011,22,20,0,3,2,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8477,9,29,16,168,2011,27,18,1,8,6,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8478,9,3,3,168,2011,7,9,0,4,4,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8479,9,40,10,168,2011,20,12,2,4,2,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8480,10,3,4,168,2011,3,14,2,3,3,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8481,10,29,17,168,2011,16,11,0,4,0,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8482,10,40,13,168,2011,10,7,1,4,0,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8483,10,10,2,168,2011,5,10,4,7,0,0.0,5.0,1.0,1.0,0.7,0.6515,0.58,0.194
8484,11,10,6,168,2011,2,10,7,4,1,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.2537
8485,11,29,10,168,2011,17,19,5,4,4,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.2537
8486,11,3,6,168,2011,4,9,3,4,0,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.2537
8487,11,40,11,168,2011,13,8,2,0,1,0.0,5.0,1.0,1.0,0.68,0.6364,0.69,0.2537
8488,12,40,14,168,2011,11,11,9,7,6,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.2537
8489,12,10,4,168,2011,6,8,11,5,3,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.2537
8490,12,29,17,168,2011,10,9,12,0,2,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.2537
8491,12,3,6,168,2011,6,6,9,3,8,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.2537
8492,13,40,10,168,2011,14,8,17,2,5,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.2836
8493,13,10,4,168,2011,4,8,11,1,10,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.2836
8494,13,29,10,168,2011,17,9,11,3,6,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.2836
8495,13,3,9,168,2011,6,7,10,1,9,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.2836
8496,14,29,10,168,2011,10,4,16,0,16,0.0,5.0,1.0,1.0,0.76,0.697,0.52,0.194
8497,14,10,6,168,2011,4,5,26,0,14,0.0,5.0,1.0,1.0,0.76,0.697,0.52,0.194
8498,14,40,6,168,2011,10,1,15,0,11,0.0,5.0,1.0,1.0,0.76,0.697,0.52,0.194
8499,14,3,5,168,2011,9,5,13,0,16,0.0,5.0,1.0,1.0,0.76,0.697,0.52,0.194
8500,15,29,16,168,2011,10,2,24,0,20,0.0,5.0,1.0,1.0,0.78,0.697,0.43,0.2239
8501,15,3,7,168,2011,5,4,28,0,12,0.0,5.0,1.0,1.0,0.78,0.697,0.43,0.2239
8502,15,40,5,168,2011,6,2,25,3,12,0.0,5.0,1.0,1.0,0.78,0.697,0.43,0.2239
8503,15,10,4,168,2011,6,5,26,2,7,0.0,5.0,1.0,1.0,0.78,0.697,0.43,0.2239
8504,16,40,15,168,2011,5,2,16,8,15,0.0,5.0,1.0,1.0,0.76,0.6818,0.45,0.1642
8505,16,29,18,168,2011,16,3,26,2,12,0.0,5.0,1.0,1.0,0.76,0.6818,0.45,0.1642
8506,16,10,10,168,2011,4,3,17,5,26,0.0,5.0,1.0,1.0,0.76,0.6818,0.45,0.1642
8507,16,3,13,168,2011,7,1,27,1,12,0.0,5.0,1.0,1.0,0.76,0.6818,0.45,0.1642
8508,17,3,15,168,2011,13,0,17,11,28,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8509,17,29,31,168,2011,18,0,21,4,18,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8510,17,40,16,168,2011,15,0,15,6,21,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8511,17,10,21,168,2011,10,2,20,5,20,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8512,18,29,31,168,2011,31,0,12,6,17,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8513,18,10,13,168,2011,21,1,25,10,9,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8514,18,40,26,168,2011,16,1,34,16,13,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8515,18,3,12,168,2011,15,0,13,8,15,0.0,5.0,1.0,3.0,0.76,0.6818,0.4,0.194
8516,19,40,15,168,2011,26,0,27,32,14,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.2537
8517,19,29,17,168,2011,31,6,24,4,22,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.2537
8518,19,3,15,168,2011,12,8,13,8,10,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.2537
8519,19,10,7,168,2011,13,4,18,15,15,0.0,5.0,1.0,3.0,0.64,0.5758,0.83,0.2537
8520,20,3,14,168,2011,15,2,17,15,14,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1045
8521,20,29,12,168,2011,17,3,21,15,24,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1045
8522,20,10,7,168,2011,7,1,11,19,13,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1045
8523,20,40,14,168,2011,15,5,13,24,11,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1045
8524,21,29,13,168,2011,12,8,17,8,21,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896
8525,21,10,8,168,2011,7,10,27,16,15,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896
8526,21,40,8,168,2011,14,5,14,12,20,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896
8527,21,3,8,168,2011,14,13,10,14,10,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.0896
8528,22,10,5,168,2011,8,8,14,12,19,0.0,5.0,1.0,1.0,0.62,0.5606,0.88,0.1343
8529,22,29,8,168,2011,13,12,9,14,19,0.0,5.0,1.0,1.0,0.62,0.5606,0.88,0.1343
8530,22,40,8,168,2011,8,17,5,29,3,0.0,5.0,1.0,1.0,0.62,0.5606,0.88,0.1343
8531,22,3,8,168,2011,8,11,11,15,7,0.0,5.0,1.0,1.0,0.62,0.5606,0.88,0.1343
8532,23,10,7,168,2011,5,7,18,19,8,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.1343
8533,23,40,7,168,2011,8,9,14,14,9,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.1343
8534,23,29,8,168,2011,8,15,11,17,2,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.1343
8535,23,3,3,168,2011,8,20,5,13,7,0.0,5.0,1.0,1.0,0.62,0.5758,0.83,0.1343
8536,0,40,5,169,2011,7,12,7,13,7,0.0,6.0,0.0,1.0,0.62,0.5606,0.88,0.1343
8537,0,3,8,169,2011,3,23,9,19,9,0.0,6.0,0.0,1.0,0.62,0.5606,0.88,0.1343
8538,0,29,10,169,2011,8,14,9,21,3,0.0,6.0,0.0,1.0,0.62,0.5606,0.88,0.1343
8539,0,10,3,169,2011,7,16,16,10,5,0.0,6.0,0.0,1.0,0.62,0.5606,0.88,0.1343
8540,1,3,5,169,2011,8,17,10,20,2,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8541,1,40,4,169,2011,5,19,8,9,3,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8542,1,29,4,169,2011,10,22,11,12,4,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8543,1,10,1,169,2011,3,32,6,12,5,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8544,2,29,4,169,2011,4,18,9,13,4,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0
8545,2,3,2,169,2011,5,21,3,7,4,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0
8546,2,40,3,169,2011,4,21,6,16,0,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0
8547,2,10,2,169,2011,1,22,8,12,1,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0
8548,3,3,1,169,2011,2,19,9,6,3,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0896
8549,4,40,1,169,2011,0,18,4,12,3,0.0,6.0,0.0,1.0,0.6,0.5455,0.88,0.0896
8550,5,3,1,169,2011,0,13,7,17,2,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.0
8551,6,10,2,169,2011,0,29,5,8,2,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8552,6,29,4,169,2011,0,10,9,8,0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8553,6,40,1,169,2011,0,27,4,4,0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.1045
8554,7,40,1,169,2011,1,12,5,14,0,0.0,6.0,0.0,1.0,0.64,0.5909,0.78,0.1343
8555,7,10,3,169,2011,2,23,5,4,0,0.0,6.0,0.0,1.0,0.64,0.5909,0.78,0.1343
8556,7,29,4,169,2011,4,8,4,6,0,0.0,6.0,0.0,1.0,0.64,0.5909,0.78,0.1343
8557,8,3,9,169,2011,0,17,4,11,0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.0896
8558,8,40,13,169,2011,1,9,3,2,0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.0896
8559,8,29,6,169,2011,4,16,3,4,0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.0896
8560,8,10,3,169,2011,3,22,1,6,0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.0896
8561,9,3,13,169,2011,9,6,0,6,1,0.0,6.0,0.0,1.0,0.7,0.6515,0.61,0.2239
8562,9,29,11,169,2011,6,14,0,3,3,0.0,6.0,0.0,1.0,0.7,0.6515,0.61,0.2239
8563,9,40,8,169,2011,13,13,1,10,2,0.0,6.0,0.0,1.0,0.7,0.6515,0.61,0.2239
8564,9,10,7,169,2011,3,17,0,3,3,0.0,6.0,0.0,1.0,0.7,0.6515,0.61,0.2239
8565,10,10,7,169,2011,7,13,0,0,5,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.194
8566,10,29,11,169,2011,11,8,1,1,7,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.194
8567,10,3,11,169,2011,13,12,0,4,4,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.194
8568,10,40,10,169,2011,8,11,2,1,8,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.194
8569,11,10,17,169,2011,7,8,3,0,11,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8570,11,3,19,169,2011,11,17,1,4,17,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8571,11,40,12,169,2011,10,3,6,4,5,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8572,11,29,34,169,2011,11,4,6,2,12,0.0,6.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8573,12,10,13,169,2011,17,9,4,1,20,0.0,6.0,0.0,1.0,0.74,0.697,0.66,0.0896
8574,12,3,14,169,2011,19,6,2,1,13,0.0,6.0,0.0,1.0,0.74,0.697,0.66,0.0896
8575,12,29,23,169,2011,34,8,17,1,8,0.0,6.0,0.0,1.0,0.74,0.697,0.66,0.0896
8576,12,40,18,169,2011,12,6,10,0,4,0.0,6.0,0.0,1.0,0.74,0.697,0.66,0.0896
8577,13,10,9,169,2011,13,5,8,0,6,0.0,6.0,0.0,1.0,0.76,0.697,0.55,0.0
8578,13,29,18,169,2011,23,6,4,1,5,0.0,6.0,0.0,1.0,0.76,0.697,0.55,0.0
8579,13,3,14,169,2011,14,9,26,0,7,0.0,6.0,0.0,1.0,0.76,0.697,0.55,0.0
8580,13,40,10,169,2011,18,11,6,1,0,0.0,6.0,0.0,1.0,0.76,0.697,0.55,0.0
8581,14,40,20,169,2011,10,5,12,6,2,0.0,6.0,0.0,2.0,0.8,0.7273,0.46,0.2836
8582,14,3,17,169,2011,14,7,10,3,6,0.0,6.0,0.0,2.0,0.8,0.7273,0.46,0.2836
8583,14,29,18,169,2011,18,4,10,6,11,0.0,6.0,0.0,2.0,0.8,0.7273,0.46,0.2836
8584,14,10,12,169,2011,9,5,15,16,2,0.0,6.0,0.0,2.0,0.8,0.7273,0.46,0.2836
8585,15,40,21,169,2011,20,8,20,9,3,0.0,6.0,0.0,2.0,0.82,0.7576,0.46,0.1343
8586,15,29,25,169,2011,18,2,11,23,11,0.0,6.0,0.0,2.0,0.82,0.7576,0.46,0.1343
8587,15,10,14,169,2011,12,8,19,12,5,0.0,6.0,0.0,2.0,0.82,0.7576,0.46,0.1343
8588,15,3,13,169,2011,17,2,7,15,11,0.0,6.0,0.0,2.0,0.82,0.7576,0.46,0.1343
8589,16,3,13,169,2011,13,1,20,22,3,0.0,6.0,0.0,2.0,0.76,0.697,0.52,0.2239
8590,16,40,17,169,2011,21,3,20,5,9,0.0,6.0,0.0,2.0,0.76,0.697,0.52,0.2239
8591,16,29,31,169,2011,25,2,11,7,10,0.0,6.0,0.0,2.0,0.76,0.697,0.52,0.2239
8592,16,10,21,169,2011,14,4,29,11,4,0.0,6.0,0.0,2.0,0.76,0.697,0.52,0.2239
8593,17,10,12,169,2011,21,4,14,15,8,0.0,6.0,0.0,2.0,0.76,0.6818,0.48,0.1642
8594,17,29,37,169,2011,31,4,18,5,2,0.0,6.0,0.0,2.0,0.76,0.6818,0.48,0.1642
8595,17,40,23,169,2011,17,3,10,2,7,0.0,6.0,0.0,2.0,0.76,0.6818,0.48,0.1642
8596,17,3,17,169,2011,13,2,21,5,10,0.0,6.0,0.0,2.0,0.76,0.6818,0.48,0.1642
8597,18,3,12,169,2011,17,2,11,5,3,0.0,6.0,0.0,2.0,0.74,0.6818,0.55,0.194
8598,18,40,24,169,2011,23,2,9,5,7,0.0,6.0,0.0,2.0,0.74,0.6818,0.55,0.194
8599,18,29,23,169,2011,37,1,13,10,9,0.0,6.0,0.0,2.0,0.74,0.6818,0.55,0.194
8600,18,10,14,169,2011,12,3,12,2,8,0.0,6.0,0.0,2.0,0.74,0.6818,0.55,0.194
8601,19,10,5,169,2011,14,0,17,3,11,0.0,6.0,0.0,2.0,0.74,0.6667,0.51,0.1045
8602,19,29,24,169,2011,23,0,11,8,9,0.0,6.0,0.0,2.0,0.74,0.6667,0.51,0.1045
8603,19,3,8,169,2011,12,2,9,9,19,0.0,6.0,0.0,2.0,0.74,0.6667,0.51,0.1045
8604,19,40,14,169,2011,24,0,13,3,9,0.0,6.0,0.0,2.0,0.74,0.6667,0.51,0.1045
8605,20,3,9,169,2011,8,1,15,5,6,0.0,6.0,0.0,2.0,0.72,0.6667,0.58,0.1343
8606,20,29,5,169,2011,24,1,14,10,22,0.0,6.0,0.0,2.0,0.72,0.6667,0.58,0.1343
8607,20,40,5,169,2011,14,3,9,9,8,0.0,6.0,0.0,2.0,0.72,0.6667,0.58,0.1343
8608,20,10,5,169,2011,5,5,19,6,23,0.0,6.0,0.0,2.0,0.72,0.6667,0.58,0.1343
8609,21,29,18,169,2011,5,2,14,9,23,0.0,6.0,0.0,2.0,0.72,0.6818,0.66,0.1045
8610,21,3,11,169,2011,9,10,12,6,25,0.0,6.0,0.0,2.0,0.72,0.6818,0.66,0.1045
8611,21,10,4,169,2011,5,15,5,5,14,0.0,6.0,0.0,2.0,0.72,0.6818,0.66,0.1045
8612,21,40,5,169,2011,5,4,17,4,26,0.0,6.0,0.0,2.0,0.72,0.6818,0.66,0.1045
8613,22,40,2,169,2011,5,4,17,12,20,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.1343
8614,22,3,7,169,2011,11,5,11,10,10,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.1343
8615,22,29,7,169,2011,18,9,12,18,21,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.1343
8616,22,10,4,169,2011,4,7,8,4,13,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.1343
8617,23,29,14,169,2011,7,8,20,8,14,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.0
8618,23,10,6,169,2011,4,10,14,15,9,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.0
8619,23,40,5,169,2011,2,4,15,18,9,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.0
8620,23,3,1,169,2011,7,13,15,15,10,0.0,6.0,0.0,2.0,0.72,0.6818,0.62,0.0
8621,0,29,8,170,2011,14,19,3,9,9,0.0,0.0,0.0,1.0,0.7,0.6515,0.65,0.0
8622,0,10,4,170,2011,6,19,8,29,12,0.0,0.0,0.0,1.0,0.7,0.6515,0.65,0.0
8623,0,3,6,170,2011,1,10,4,21,6,0.0,0.0,0.0,1.0,0.7,0.6515,0.65,0.0
8624,0,40,1,170,2011,5,24,5,21,10,0.0,0.0,0.0,1.0,0.7,0.6515,0.65,0.0
8625,1,3,4,170,2011,6,8,7,19,6,0.0,0.0,0.0,2.0,0.7,0.6515,0.65,0.0896
8626,1,29,5,170,2011,8,15,3,37,4,0.0,0.0,0.0,2.0,0.7,0.6515,0.65,0.0896
8627,1,10,4,170,2011,4,19,9,17,4,0.0,0.0,0.0,2.0,0.7,0.6515,0.65,0.0896
8628,1,40,1,170,2011,1,18,4,18,4,0.0,0.0,0.0,2.0,0.7,0.6515,0.65,0.0896
8629,2,29,4,170,2011,5,9,4,16,3,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0896
8630,2,3,4,170,2011,4,15,4,14,2,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0896
8631,2,40,2,170,2011,1,28,2,12,1,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0896
8632,2,10,4,170,2011,4,14,4,11,4,0.0,0.0,0.0,1.0,0.68,0.6364,0.74,0.0896
8633,3,40,3,170,2011,2,13,2,22,3,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1343
8634,3,29,2,170,2011,4,12,2,15,1,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1343
8635,4,10,1,170,2011,0,30,0,7,1,0.0,0.0,0.0,2.0,0.66,0.6212,0.74,0.1343
8636,5,40,1,170,2011,0,18,3,8,2,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.0
8637,5,29,2,170,2011,0,16,2,8,1,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.0
8638,5,3,2,170,2011,0,21,1,7,1,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.0
8639,6,29,5,170,2011,2,19,0,6,5,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8640,6,40,1,170,2011,1,27,1,9,1,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8641,6,3,1,170,2011,2,11,0,9,0,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8642,7,40,3,170,2011,1,22,1,8,4,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8643,7,10,1,170,2011,0,32,0,1,3,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8644,7,29,4,170,2011,5,5,0,5,4,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8645,7,3,2,170,2011,1,20,0,2,4,0.0,0.0,0.0,2.0,0.66,0.6061,0.78,0.1642
8646,8,3,6,170,2011,2,15,0,4,11,0.0,0.0,0.0,3.0,0.68,0.6364,0.74,0.1045
8647,8,29,6,170,2011,4,9,4,4,7,0.0,0.0,0.0,3.0,0.68,0.6364,0.74,0.1045
8648,8,40,5,170,2011,3,16,4,3,15,0.0,0.0,0.0,3.0,0.68,0.6364,0.74,0.1045
8649,8,10,1,170,2011,1,19,1,1,12,0.0,0.0,0.0,3.0,0.68,0.6364,0.74,0.1045
8650,9,29,7,170,2011,6,24,3,2,30,0.0,0.0,0.0,2.0,0.68,0.6364,0.74,0.1045
8651,9,3,10,170,2011,6,11,9,1,22,0.0,0.0,0.0,2.0,0.68,0.6364,0.74,0.1045
8652,9,10,5,170,2011,1,24,7,0,12,0.0,0.0,0.0,2.0,0.68,0.6364,0.74,0.1045
8653,9,40,6,170,2011,5,14,8,0,24,0.0,0.0,0.0,2.0,0.68,0.6364,0.74,0.1045
8654,10,40,15,170,2011,6,23,9,0,3,0.0,0.0,0.0,2.0,0.7,0.6515,0.61,0.1045
8655,10,29,16,170,2011,7,11,24,1,3,0.0,0.0,0.0,2.0,0.7,0.6515,0.61,0.1045
8656,10,10,5,170,2011,5,25,13,1,18,0.0,0.0,0.0,2.0,0.7,0.6515,0.61,0.1045
8657,10,3,8,170,2011,10,8,19,1,6,0.0,0.0,0.0,2.0,0.7,0.6515,0.61,0.1045
8658,11,40,17,170,2011,15,8,11,4,7,0.0,0.0,0.0,2.0,0.72,0.6667,0.58,0.0896
8659,11,29,23,170,2011,16,1,6,8,2,0.0,0.0,0.0,2.0,0.72,0.6667,0.58,0.0896
8660,11,3,16,170,2011,8,5,5,7,4,0.0,0.0,0.0,2.0,0.72,0.6667,0.58,0.0896
8661,11,10,15,170,2011,5,9,4,6,4,0.0,0.0,0.0,2.0,0.72,0.6667,0.58,0.0896
8662,12,10,15,170,2011,15,9,10,14,13,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.0896
8663,12,29,23,170,2011,23,5,6,18,8,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.0896
8664,12,3,16,170,2011,16,1,4,11,5,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.0896
8665,12,40,15,170,2011,17,3,2,11,5,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.0896
8666,13,3,9,170,2011,16,5,3,13,12,0.0,0.0,0.0,2.0,0.74,0.6667,0.51,0.0
8667,13,10,12,170,2011,15,3,6,20,7,0.0,0.0,0.0,2.0,0.74,0.6667,0.51,0.0
8668,13,40,11,170,2011,15,4,8,23,6,0.0,0.0,0.0,2.0,0.74,0.6667,0.51,0.0
8669,13,29,28,170,2011,23,4,6,16,9,0.0,0.0,0.0,2.0,0.74,0.6667,0.51,0.0
8670,14,40,17,170,2011,11,5,3,9,10,0.0,0.0,0.0,3.0,0.74,0.6818,0.58,0.1045
8671,14,3,13,170,2011,9,1,10,6,5,0.0,0.0,0.0,3.0,0.74,0.6818,0.58,0.1045
8672,14,10,11,170,2011,12,2,16,10,6,0.0,0.0,0.0,3.0,0.74,0.6818,0.58,0.1045
8673,14,29,22,170,2011,28,0,7,11,6,0.0,0.0,0.0,3.0,0.74,0.6818,0.58,0.1045
8674,15,29,21,170,2011,22,0,5,5,7,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.1045
8675,15,40,19,170,2011,17,1,10,5,5,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.1045
8676,15,10,15,170,2011,11,0,12,2,10,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.1045
8677,15,3,10,170,2011,13,1,8,5,7,0.0,0.0,0.0,2.0,0.74,0.6818,0.55,0.1045
8678,16,10,11,170,2011,15,0,4,5,15,0.0,0.0,0.0,2.0,0.76,0.6818,0.48,0.0
8679,16,3,19,170,2011,10,0,6,5,6,0.0,0.0,0.0,2.0,0.76,0.6818,0.48,0.0
8680,16,29,18,170,2011,21,0,8,5,4,0.0,0.0,0.0,2.0,0.76,0.6818,0.48,0.0
8681,16,40,18,170,2011,19,2,5,6,5,0.0,0.0,0.0,2.0,0.76,0.6818,0.48,0.0
8682,17,10,13,170,2011,11,3,5,9,13,0.0,0.0,0.0,1.0,0.74,0.6667,0.51,0.0
8683,17,40,23,170,2011,18,2,6,9,13,0.0,0.0,0.0,1.0,0.74,0.6667,0.51,0.0
8684,17,29,12,170,2011,18,5,7,11,18,0.0,0.0,0.0,1.0,0.74,0.6667,0.51,0.0
8685,17,3,16,170,2011,19,1,11,15,12,0.0,0.0,0.0,1.0,0.74,0.6667,0.51,0.0
8686,18,10,9,170,2011,13,14,11,15,12,0.0,0.0,0.0,2.0,0.74,0.6818,0.58,0.0896
8687,18,3,13,170,2011,16,17,9,12,34,0.0,0.0,0.0,2.0,0.74,0.6818,0.58,0.0896
8688,18,40,17,170,2011,23,13,11,9,25,0.0,0.0,0.0,2.0,0.74,0.6818,0.58,0.0896
8689,18,29,15,170,2011,12,5,7,10,20,0.0,0.0,0.0,2.0,0.74,0.6818,0.58,0.0896
8690,19,29,18,170,2011,15,31,10,5,30,0.0,0.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8691,19,40,16,170,2011,17,26,16,10,19,0.0,0.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8692,19,3,11,170,2011,13,14,17,20,17,0.0,0.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8693,19,10,9,170,2011,9,12,16,6,19,0.0,0.0,0.0,1.0,0.72,0.6818,0.62,0.1343
8694,20,10,11,170,2011,9,7,25,5,15,0.0,0.0,0.0,1.0,0.7,0.6515,0.7,0.194
8695,20,3,8,170,2011,11,7,10,8,10,0.0,0.0,0.0,1.0,0.7,0.6515,0.7,0.194
8696,20,40,13,170,2011,16,9,27,12,24,0.0,0.0,0.0,1.0,0.7,0.6515,0.7,0.194
8697,20,29,12,170,2011,18,10,32,8,20,0.0,0.0,0.0,1.0,0.7,0.6515,0.7,0.194
8698,21,10,10,170,2011,11,2,13,12,11,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.1343
8699,21,40,6,170,2011,13,3,22,26,5,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.1343
8700,21,3,7,170,2011,8,6,16,10,6,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.1343
8701,21,29,7,170,2011,12,5,14,14,14,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.1343
8702,22,3,5,170,2011,7,6,9,29,17,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.2239
8703,22,40,5,170,2011,6,4,9,28,9,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.2239
8704,22,29,9,170,2011,7,4,11,22,11,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.2239
8705,22,10,3,170,2011,10,3,12,25,5,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.2239
8706,23,29,5,170,2011,9,4,23,22,9,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.194
8707,23,10,5,170,2011,3,4,8,21,7,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.194
8708,23,40,4,170,2011,5,5,11,41,6,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.194
8709,23,3,3,170,2011,5,4,10,14,7,0.0,0.0,0.0,1.0,0.66,0.6061,0.78,0.194
8710,0,29,2,171,2011,5,15,6,11,3,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.1642
8711,0,40,3,171,2011,4,9,4,22,4,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.1642
