,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week,Holiday,Weekday,Workingday,WeatherSituation,Temp,ATemp,Humidity,Windspeed
8832,17,39,15,176,2011,17,12,21,3,10,0.0,6.0,0.0,1.0,0.74,0.6667,0.42,0.2239
8833,17,27,5,176,2011,9,10,4,17,2,0.0,6.0,0.0,1.0,0.74,0.6667,0.42,0.2239
8834,18,27,12,176,2011,5,21,12,9,14,0.0,6.0,0.0,1.0,0.72,0.6515,0.45,0.2537
8835,18,39,15,176,2011,15,10,11,5,18,0.0,6.0,0.0,1.0,0.72,0.6515,0.45,0.2537
8836,18,2,11,176,2011,22,10,4,9,8,0.0,6.0,0.0,1.0,0.72,0.6515,0.45,0.2537
8837,18,9,18,176,2011,17,30,9,18,2,0.0,6.0,0.0,1.0,0.72,0.6515,0.45,0.2537
8838,19,39,21,176,2011,15,15,14,13,4,0.0,6.0,0.0,1.0,0.72,0.6667,0.48,0.2836
8839,19,2,25,176,2011,11,13,5,5,4,0.0,6.0,0.0,1.0,0.72,0.6667,0.48,0.2836
8840,19,9,14,176,2011,18,8,5,9,8,0.0,6.0,0.0,1.0,0.72,0.6667,0.48,0.2836
8841,19,27,5,176,2011,12,25,6,5,2,0.0,6.0,0.0,1.0,0.72,0.6667,0.48,0.2836
8842,20,27,7,176,2011,5,10,6,31,3,0.0,6.0,0.0,1.0,0.7,0.6515,0.48,0.194
8843,20,39,15,176,2011,21,11,1,15,0,0.0,6.0,0.0,1.0,0.7,0.6515,0.48,0.194
8844,20,2,18,176,2011,25,7,6,9,0,0.0,6.0,0.0,1.0,0.7,0.6515,0.48,0.194
8845,20,9,8,176,2011,14,4,8,18,1,0.0,6.0,0.0,1.0,0.7,0.6515,0.48,0.194
8846,21,27,5,176,2011,7,20,3,16,1,0.0,6.0,0.0,1.0,0.68,0.6364,0.51,0.1642
8847,21,9,7,176,2011,8,8,6,5,1,0.0,6.0,0.0,1.0,0.68,0.6364,0.51,0.1642
8848,21,2,7,176,2011,18,11,1,4,1,0.0,6.0,0.0,1.0,0.68,0.6364,0.51,0.1642
8849,21,39,6,176,2011,15,12,1,3,0,0.0,6.0,0.0,1.0,0.68,0.6364,0.51,0.1642
8850,22,39,6,176,2011,6,8,0,8,1,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.194
8851,22,2,9,176,2011,7,24,1,13,0,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.194
8852,22,9,5,176,2011,7,6,0,5,0,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.194
8853,22,27,2,176,2011,5,19,1,10,1,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.194
8854,23,39,7,176,2011,6,14,0,3,0,0.0,6.0,0.0,2.0,0.66,0.6212,0.5,0.2985
8855,23,9,11,176,2011,5,14,0,13,0,0.0,6.0,0.0,2.0,0.66,0.6212,0.5,0.2985
8856,23,2,14,176,2011,9,4,4,3,1,0.0,6.0,0.0,2.0,0.66,0.6212,0.5,0.2985
8857,23,27,1,176,2011,2,17,0,5,0,0.0,6.0,0.0,2.0,0.66,0.6212,0.5,0.2985
8858,0,39,9,177,2011,7,7,1,5,13,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.0
8859,0,9,4,177,2011,11,12,0,11,5,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.0
8860,0,2,7,177,2011,14,2,6,0,2,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.0
8861,0,27,1,177,2011,1,17,6,1,16,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.0
8862,1,2,5,177,2011,7,14,2,0,12,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.1045
8863,1,9,3,177,2011,4,12,2,2,8,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.1045
8864,1,39,5,177,2011,9,7,9,1,6,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.1045
8865,1,27,2,177,2011,1,6,6,2,5,0.0,0.0,0.0,1.0,0.64,0.6212,0.53,0.1045
8866,2,2,7,177,2011,5,10,4,0,31,0.0,0.0,0.0,1.0,0.62,0.6212,0.57,0.1045
8867,2,27,2,177,2011,2,4,2,2,23,0.0,0.0,0.0,1.0,0.62,0.6212,0.57,0.1045
8868,2,39,4,177,2011,5,4,6,1,17,0.0,0.0,0.0,1.0,0.62,0.6212,0.57,0.1045
8869,2,9,1,177,2011,3,8,7,3,7,0.0,0.0,0.0,1.0,0.62,0.6212,0.57,0.1045
8870,3,27,1,177,2011,2,14,16,3,1,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.1045
8871,3,9,1,177,2011,1,5,12,1,12,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.1045
8872,3,2,2,177,2011,7,11,16,0,9,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.1045
8873,3,39,1,177,2011,4,9,4,10,3,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.1045
8874,4,9,1,177,2011,1,3,12,7,1,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0896
8875,4,39,1,177,2011,1,5,11,12,6,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0896
8876,4,2,1,177,2011,2,0,15,5,1,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0896
8877,5,9,1,177,2011,1,8,18,14,3,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0
8878,5,2,1,177,2011,1,9,10,11,3,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0
8879,6,9,1,177,2011,1,2,6,23,14,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0
8880,6,2,2,177,2011,1,4,21,7,4,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0
8881,6,27,1,177,2011,0,3,14,15,14,0.0,0.0,0.0,1.0,0.6,0.6061,0.64,0.0
8882,7,2,3,177,2011,2,7,15,5,5,0.0,0.0,0.0,1.0,0.62,0.6061,0.61,0.0
8883,7,39,4,177,2011,0,17,5,2,5,0.0,0.0,0.0,1.0,0.62,0.6061,0.61,0.0
8884,7,9,1,177,2011,1,4,22,7,15,0.0,0.0,0.0,1.0,0.62,0.6061,0.61,0.0
8885,8,27,2,177,2011,0,3,6,5,6,0.0,0.0,0.0,1.0,0.64,0.6212,0.61,0.194
8886,8,2,9,177,2011,3,1,12,5,2,0.0,0.0,0.0,1.0,0.64,0.6212,0.61,0.194
8887,8,39,4,177,2011,4,5,3,4,3,0.0,0.0,0.0,1.0,0.64,0.6212,0.61,0.194
8888,8,9,2,177,2011,1,3,28,1,9,0.0,0.0,0.0,1.0,0.64,0.6212,0.61,0.194
8889,9,2,11,177,2011,9,18,13,6,16,0.0,0.0,0.0,1.0,0.66,0.6212,0.54,0.0896
8890,9,39,9,177,2011,4,23,9,3,5,0.0,0.0,0.0,1.0,0.66,0.6212,0.54,0.0896
8891,9,9,4,177,2011,2,26,5,6,3,0.0,0.0,0.0,1.0,0.66,0.6212,0.54,0.0896
8892,9,27,4,177,2011,2,26,23,1,10,0.0,0.0,0.0,1.0,0.66,0.6212,0.54,0.0896
8893,10,39,18,177,2011,9,12,12,6,8,0.0,0.0,0.0,1.0,0.72,0.6667,0.48,0.1045
8894,10,9,5,177,2011,4,8,11,15,6,0.0,0.0,0.0,1.0,0.72,0.6667,0.48,0.1045
8895,10,2,22,177,2011,11,7,3,0,4,0.0,0.0,0.0,1.0,0.72,0.6667,0.48,0.1045
8896,10,27,3,177,2011,4,11,15,8,12,0.0,0.0,0.0,1.0,0.72,0.6667,0.48,0.1045
8897,11,39,17,177,2011,18,7,13,1,16,0.0,0.0,0.0,1.0,0.72,0.6515,0.45,0.1343
8898,11,2,20,177,2011,22,3,10,14,9,0.0,0.0,0.0,1.0,0.72,0.6515,0.45,0.1343
8899,11,27,9,177,2011,3,2,8,4,6,0.0,0.0,0.0,1.0,0.72,0.6515,0.45,0.1343
8900,11,9,6,177,2011,5,4,7,4,37,0.0,0.0,0.0,1.0,0.72,0.6515,0.45,0.1343
8901,12,39,19,177,2011,17,3,3,8,25,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1642
8902,12,2,26,177,2011,20,4,3,3,17,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1642
8903,12,27,10,177,2011,9,12,11,11,17,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1642
8904,12,9,4,177,2011,6,1,10,4,29,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1642
8905,13,2,37,177,2011,26,7,2,13,9,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8906,13,9,17,177,2011,4,5,8,8,16,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8907,13,27,7,177,2011,10,6,10,12,14,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8908,13,39,23,177,2011,19,6,8,5,6,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8909,14,9,18,177,2011,17,5,6,18,20,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1343
8910,14,2,31,177,2011,37,3,18,6,15,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1343
8911,14,39,21,177,2011,23,20,6,7,14,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1343
8912,14,27,8,177,2011,7,17,2,5,15,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.1343
8913,15,39,15,177,2011,21,9,5,21,13,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8914,15,2,30,177,2011,31,4,16,43,15,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8915,15,9,6,177,2011,18,9,8,13,6,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8916,15,27,8,177,2011,8,15,5,26,7,0.0,0.0,0.0,1.0,0.74,0.6515,0.4,0.0
8917,16,2,34,177,2011,30,4,5,9,15,0.0,0.0,0.0,1.0,0.74,0.6667,0.42,0.194
8918,16,9,13,177,2011,6,7,7,27,8,0.0,0.0,0.0,1.0,0.74,0.6667,0.42,0.194
8919,16,39,13,177,2011,15,7,3,25,4,0.0,0.0,0.0,1.0,0.74,0.6667,0.42,0.194
8920,16,27,8,177,2011,8,4,1,21,6,0.0,0.0,0.0,1.0,0.74,0.6667,0.42,0.194
8921,17,2,31,177,2011,34,5,3,30,2,0.0,0.0,0.0,2.0,0.72,0.6515,0.42,0.1642
8922,17,27,9,177,2011,8,22,1,1,1,0.0,0.0,0.0,2.0,0.72,0.6515,0.42,0.1642
8923,17,39,21,177,2011,13,14,2,13,8,0.0,0.0,0.0,2.0,0.72,0.6515,0.42,0.1642
8924,17,9,14,177,2011,13,4,3,14,2,0.0,0.0,0.0,2.0,0.72,0.6515,0.42,0.1642
8925,18,2,22,177,2011,31,6,2,8,5,0.0,0.0,0.0,2.0,0.72,0.6515,0.45,0.2537
8926,18,27,5,177,2011,9,33,0,6,2,0.0,0.0,0.0,2.0,0.72,0.6515,0.45,0.2537
8927,18,39,19,177,2011,21,14,1,20,0,0.0,0.0,0.0,2.0,0.72,0.6515,0.45,0.2537
8928,18,9,11,177,2011,14,24,1,4,0,0.0,0.0,0.0,2.0,0.72,0.6515,0.45,0.2537
8929,19,39,10,177,2011,19,11,0,3,0,0.0,0.0,0.0,2.0,0.72,0.6667,0.48,0.1343
8930,19,27,10,177,2011,5,12,3,8,1,0.0,0.0,0.0,2.0,0.72,0.6667,0.48,0.1343
8931,19,2,25,177,2011,22,45,3,4,0,0.0,0.0,0.0,2.0,0.72,0.6667,0.48,0.1343
8932,19,9,9,177,2011,11,26,4,4,0,0.0,0.0,0.0,2.0,0.72,0.6667,0.48,0.1343
8933,20,39,10,177,2011,10,21,5,3,0,0.0,0.0,0.0,2.0,0.7,0.6515,0.48,0.1045
8934,20,2,13,177,2011,25,29,1,7,2,0.0,0.0,0.0,2.0,0.7,0.6515,0.48,0.1045
8935,20,9,5,177,2011,9,10,1,5,0,0.0,0.0,0.0,2.0,0.7,0.6515,0.48,0.1045
8936,20,27,1,177,2011,10,15,16,2,1,0.0,0.0,0.0,2.0,0.7,0.6515,0.48,0.1045
8937,21,2,9,177,2011,13,6,10,7,0,0.0,0.0,0.0,2.0,0.7,0.6515,0.54,0.1045
8938,21,9,7,177,2011,5,4,8,2,2,0.0,0.0,0.0,2.0,0.7,0.6515,0.54,0.1045
8939,21,27,2,177,2011,1,12,23,0,0,0.0,0.0,0.0,2.0,0.7,0.6515,0.54,0.1045
8940,21,39,6,177,2011,10,14,5,3,3,0.0,0.0,0.0,2.0,0.7,0.6515,0.54,0.1045
8941,22,39,7,177,2011,6,28,13,0,2,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.0
8942,22,2,9,177,2011,9,4,18,2,2,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.0
8943,22,27,1,177,2011,2,10,5,2,2,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.0
8944,22,9,1,177,2011,7,8,5,1,3,0.0,0.0,0.0,1.0,0.7,0.6515,0.51,0.0
8945,23,2,3,177,2011,9,2,5,1,2,0.0,0.0,0.0,1.0,0.7,0.6515,0.54,0.0896
8946,23,9,4,177,2011,1,8,8,0,0,0.0,0.0,0.0,1.0,0.7,0.6515,0.54,0.0896
8947,23,39,3,177,2011,7,5,3,2,2,0.0,0.0,0.0,1.0,0.7,0.6515,0.54,0.0896
8948,23,27,1,177,2011,1,3,7,1,3,0.0,0.0,0.0,1.0,0.7,0.6515,0.54,0.0896
8949,0,2,4,178,2011,3,6,2,5,0,0.0,1.0,1.0,3.0,0.64,0.6061,0.73,0.2836
8950,3,39,1,178,2011,0,5,3,6,1,0.0,1.0,1.0,3.0,0.62,0.5909,0.78,0.1343
8951,4,39,1,178,2011,1,4,2,2,0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.1642
8952,4,27,1,178,2011,0,7,5,6,2,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.1642
8953,4,9,1,178,2011,0,0,9,8,2,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.1642
8954,5,9,3,178,2011,1,1,5,23,0,0.0,1.0,1.0,2.0,0.62,0.5758,0.83,0.1642
8955,5,39,1,178,2011,1,0,5,16,0,0.0,1.0,1.0,2.0,0.62,0.5758,0.83,0.1642
8956,5,2,2,178,2011,0,4,3,7,5,0.0,1.0,1.0,2.0,0.62,0.5758,0.83,0.1642
8957,6,2,11,178,2011,2,1,3,27,1,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1642
8958,6,9,2,178,2011,3,0,10,7,2,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1642
8959,6,39,3,178,2011,1,2,10,21,6,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1642
8960,6,27,1,178,2011,0,3,2,10,4,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1642
8961,7,9,6,178,2011,2,2,3,9,3,0.0,1.0,1.0,2.0,0.64,0.6061,0.73,0.2239
8962,7,2,20,178,2011,11,2,10,7,6,0.0,1.0,1.0,2.0,0.64,0.6061,0.73,0.2239
8963,7,39,6,178,2011,3,3,3,2,9,0.0,1.0,1.0,2.0,0.64,0.6061,0.73,0.2239
8964,7,27,4,178,2011,1,4,0,5,3,0.0,1.0,1.0,2.0,0.64,0.6061,0.73,0.2239
8965,8,2,30,178,2011,20,4,9,3,10,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.194
8966,8,39,17,178,2011,6,21,3,5,1,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.194
8967,8,27,8,178,2011,4,9,3,8,6,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.194
8968,8,9,13,178,2011,6,21,9,1,3,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.194
8969,9,2,12,178,2011,30,7,14,1,4,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8970,9,39,8,178,2011,17,27,1,3,1,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8971,9,9,3,178,2011,13,15,11,0,4,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8972,9,27,3,178,2011,8,10,6,1,9,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8973,10,2,11,178,2011,12,29,6,0,2,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.1343
8974,10,39,6,178,2011,8,14,7,1,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.1343
8975,10,27,4,178,2011,3,7,17,1,3,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.1343
8976,10,9,3,178,2011,3,10,39,1,6,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.1343
8977,11,9,4,178,2011,3,4,11,8,5,0.0,1.0,1.0,2.0,0.7,0.6515,0.58,0.0
8978,11,2,12,178,2011,11,6,11,2,16,0.0,1.0,1.0,2.0,0.7,0.6515,0.58,0.0
8979,11,39,6,178,2011,6,11,3,3,25,0.0,1.0,1.0,2.0,0.7,0.6515,0.58,0.0
8980,11,27,1,178,2011,4,3,11,1,16,0.0,1.0,1.0,2.0,0.7,0.6515,0.58,0.0
8981,12,39,12,178,2011,6,4,21,3,3,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8982,12,27,8,178,2011,1,1,24,11,11,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8983,12,9,5,178,2011,4,5,12,3,8,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8984,12,2,4,178,2011,12,4,9,2,17,0.0,1.0,1.0,2.0,0.72,0.6667,0.54,0.0
8985,13,2,5,178,2011,4,5,21,5,13,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.2239
8986,13,27,2,178,2011,8,11,7,14,21,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.2239
8987,13,39,9,178,2011,12,14,12,6,4,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.2239
8988,13,9,6,178,2011,5,4,11,17,25,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.2239
8989,14,2,11,178,2011,5,4,14,15,8,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.0896
8990,14,9,5,178,2011,6,10,4,8,7,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.0896
8991,14,27,2,178,2011,2,12,16,8,4,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.0896
8992,14,39,10,178,2011,9,3,12,17,13,0.0,1.0,1.0,2.0,0.72,0.6667,0.58,0.0896
8993,15,9,5,178,2011,5,9,4,18,5,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.0
8994,15,27,4,178,2011,2,9,2,35,0,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.0
8995,15,2,5,178,2011,11,8,7,9,14,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.0
8996,15,39,7,178,2011,10,9,1,14,10,0.0,1.0,1.0,2.0,0.74,0.6818,0.55,0.0
8997,16,39,10,178,2011,7,1,5,21,2,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1045
8998,16,2,15,178,2011,5,13,4,32,2,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1045
8999,16,27,8,178,2011,4,5,2,10,4,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1045
9000,16,9,8,178,2011,5,10,0,9,0,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1045
9001,17,27,16,178,2011,8,5,3,16,6,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1343
9002,17,39,23,178,2011,10,18,1,15,6,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1343
9003,17,2,41,178,2011,15,7,1,5,4,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1343
9004,17,9,21,178,2011,8,10,1,17,5,0.0,1.0,1.0,1.0,0.74,0.6818,0.55,0.1343
9005,18,39,31,178,2011,23,6,1,8,1,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.0
9006,18,9,25,178,2011,21,20,1,4,4,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.0
9007,18,2,29,178,2011,41,20,1,5,0,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.0
9008,18,27,9,178,2011,16,33,0,2,2,0.0,1.0,1.0,1.0,0.74,0.6667,0.51,0.0
9009,19,27,7,178,2011,9,9,0,5,1,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.194
9010,19,2,30,178,2011,29,21,1,3,0,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.194
9011,19,39,20,178,2011,31,33,0,1,0,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.194
9012,19,9,9,178,2011,25,14,2,4,1,0.0,1.0,1.0,1.0,0.72,0.6818,0.62,0.194
9013,20,2,26,178,2011,30,11,3,6,2,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.1045
9014,20,9,13,178,2011,9,12,6,9,1,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.1045
9015,20,27,4,178,2011,7,18,2,1,9,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.1045
9016,20,39,12,178,2011,20,24,5,1,1,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.1045
9017,21,2,19,178,2011,26,2,16,2,4,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.0
9018,21,9,6,178,2011,13,5,5,4,2,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.0
9019,21,27,5,178,2011,4,4,19,2,17,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.0
9020,21,39,5,178,2011,12,12,12,2,5,0.0,1.0,1.0,1.0,0.7,0.6515,0.65,0.0
9021,22,9,4,178,2011,6,21,16,1,0,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9022,22,2,13,178,2011,19,12,12,0,17,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9023,22,39,7,178,2011,5,14,38,1,27,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9024,22,27,1,178,2011,5,3,7,0,24,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9025,23,27,3,178,2011,1,8,17,0,13,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9026,23,9,1,178,2011,4,7,11,1,7,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9027,23,2,4,178,2011,13,11,8,0,15,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9028,23,39,2,178,2011,7,2,3,1,2,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0
9029,0,9,2,179,2011,1,5,2,0,9,0.0,2.0,1.0,2.0,0.66,0.6061,0.78,0.1343
9030,0,2,2,179,2011,4,7,3,2,4,0.0,2.0,1.0,2.0,0.66,0.6061,0.78,0.1343
9031,0,27,1,179,2011,3,10,6,4,4,0.0,2.0,1.0,2.0,0.66,0.6061,0.78,0.1343
9032,1,9,2,179,2011,2,3,10,8,5,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0
9033,1,2,1,179,2011,2,4,0,1,8,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0
9034,2,39,1,179,2011,0,1,3,3,2,0.0,2.0,1.0,2.0,0.66,0.6212,0.74,0.0
9035,4,39,1,179,2011,0,1,2,12,6,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0
9036,5,9,1,179,2011,0,1,10,6,7,0.0,2.0,1.0,1.0,0.66,0.6061,0.78,0.0
9037,5,2,1,179,2011,0,0,7,18,6,0.0,2.0,1.0,1.0,0.66,0.6061,0.78,0.0
9038,6,39,5,179,2011,0,0,13,3,2,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642
9039,6,27,2,179,2011,0,0,2,29,13,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642
9040,6,2,7,179,2011,1,0,9,13,3,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642
9041,6,9,1,179,2011,1,0,3,16,8,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642
9042,7,9,9,179,2011,1,0,6,8,5,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194
9043,7,39,12,179,2011,5,5,1,9,4,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194
9044,7,2,19,179,2011,7,2,12,12,1,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194
9045,7,27,7,179,2011,2,7,3,6,4,0.0,2.0,1.0,1.0,0.68,0.6364,0.83,0.194
9046,8,2,28,179,2011,19,2,4,6,17,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.1642
9047,8,39,16,179,2011,12,28,6,8,13,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.1642
9048,8,27,8,179,2011,7,18,5,2,10,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.1642
9049,8,9,11,179,2011,9,14,10,15,5,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.1642
9050,9,2,14,179,2011,28,9,2,3,5,0.0,2.0,1.0,1.0,0.74,0.697,0.7,0.0
9051,9,27,5,179,2011,8,8,5,9,7,0.0,2.0,1.0,1.0,0.74,0.697,0.7,0.0
9052,9,9,7,179,2011,11,20,12,2,0,0.0,2.0,1.0,1.0,0.74,0.697,0.7,0.0
9053,9,39,11,179,2011,16,26,22,5,3,0.0,2.0,1.0,1.0,0.74,0.697,0.7,0.0
9054,10,2,18,179,2011,14,20,10,3,13,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.1642
9055,10,9,5,179,2011,7,7,3,8,11,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.1642
9056,10,39,7,179,2011,11,13,27,9,3,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.1642
9057,10,27,1,179,2011,5,0,7,1,12,0.0,2.0,1.0,1.0,0.8,0.7424,0.49,0.1642
9058,11,2,19,179,2011,18,1,20,3,27,0.0,2.0,1.0,1.0,0.82,0.7576,0.46,0.0
9059,11,27,2,179,2011,1,6,10,6,32,0.0,2.0,1.0,1.0,0.82,0.7576,0.46,0.0
9060,11,39,7,179,2011,7,8,15,12,18,0.0,2.0,1.0,1.0,0.82,0.7576,0.46,0.0
9061,11,9,2,179,2011,5,5,26,7,9,0.0,2.0,1.0,1.0,0.82,0.7576,0.46,0.0
9062,12,2,16,179,2011,19,2,7,5,26,0.0,2.0,1.0,1.0,0.84,0.7727,0.47,0.2239
9063,12,39,7,179,2011,7,7,12,5,21,0.0,2.0,1.0,1.0,0.84,0.7727,0.47,0.2239
9064,12,27,5,179,2011,2,8,16,9,16,0.0,2.0,1.0,1.0,0.84,0.7727,0.47,0.2239
9065,12,9,3,179,2011,2,2,7,9,18,0.0,2.0,1.0,1.0,0.84,0.7727,0.47,0.2239
9066,13,39,9,179,2011,7,4,5,8,20,0.0,2.0,1.0,1.0,0.84,0.7576,0.44,0.0
9067,13,2,13,179,2011,16,7,8,3,5,0.0,2.0,1.0,1.0,0.84,0.7576,0.44,0.0
9068,13,27,3,179,2011,5,21,14,19,20,0.0,2.0,1.0,1.0,0.84,0.7576,0.44,0.0
9069,13,9,6,179,2011,3,12,8,14,10,0.0,2.0,1.0,1.0,0.84,0.7576,0.44,0.0
9070,14,9,4,179,2011,6,14,28,9,7,0.0,2.0,1.0,1.0,0.86,0.7879,0.44,0.2239
9071,14,27,3,179,2011,3,10,5,14,20,0.0,2.0,1.0,1.0,0.86,0.7879,0.44,0.2239
9072,14,2,15,179,2011,13,2,2,33,6,0.0,2.0,1.0,1.0,0.86,0.7879,0.44,0.2239
